"hydroid"	"bundle"	"ftype"	"hydrocode"	"name"	"fstatus"	"address1"	"address2"	"city"	"state"	"postal_code"	"description"	"uid"	"status"	"module"	"feed_nid"	"dh_link_facility_mps"	"dh_nextdown_id"	"dh_areasqkm"	"dh_link_admin_location"	"field_dh_from_entity"	"field_dh_to_entity"	"dh_geofield"	"geom"
"441858"	"facility"	"public water supply"	"echo_VA0088609"	"CHESTERFIELD COUNTY MS4"	"inactive"	"9901 LORI ROAD"	""	"CHESTERFIELD"	""	""	""	"6115"	"1"	""	""	""	""	""	"440398"	""	""	"POINT (-77.378036 37.381453)"	"POINT (-77.378036 37.381453)"
"441859"	"facility"	"public water supply"	"echo_VA0088617"	"HENRICO COUNTY MS4"	"inactive"	"COUNTY WIDE"	""	"RICHMOND"	""	""	""	"6115"	"1"	""	""	""	""	""	"440399"	""	""	"POINT (-77.32344 37.41569)"	"POINT (-77.32344 37.41569)"
"441860"	"facility"	"public water supply"	"echo_VA0088625"	"CHESAPEAKE CITY - MS4"	"inactive"	"306 CEDAR ROAD"	""	"CHESAPEAKE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440400"	""	""	"POINT (-76.247847 36.714295)"	"POINT (-76.247847 36.714295)"
"441861"	"facility"	"public water supply"	"echo_VA0088633"	"HAMPTON CITY MS4"	"inactive"	"22 LINCOLN STREET"	""	"HAMPTON CITY"	""	""	""	"6115"	"1"	""	""	""	""	""	"440401"	""	""	"POINT (-76.34477 37.02783)"	"POINT (-76.34477 37.02783)"
"441862"	"facility"	"public water supply"	"echo_VA0088641"	"NEWPORT NEWS CITY MS4"	"inactive"	"2600 WASHINGTON AVE"	""	"NEWPORT NEWS"	""	""	""	"6115"	"1"	""	""	""	""	""	"440402"	""	""	"POINT (-76.43037 36.97775)"	"POINT (-76.43037 36.97775)"
"441863"	"facility"	"public water supply"	"echo_VA0088650"	"NORFOLK CITY OF - MS4"	"inactive"	"1101 CITY HALL BUILDING"	""	"NORFOLK"	""	""	""	"6115"	"1"	""	""	""	""	""	"440403"	""	""	"POINT (-76.28202 36.845386)"	"POINT (-76.28202 36.845386)"
"441864"	"facility"	"public water supply"	"echo_VA0088668"	"PORTSMOUTH CITY - MS4"	"inactive"	"821 CRAWFORD STREET"	""	"PORTSMOUTH"	""	""	""	"6115"	"1"	""	""	""	""	""	"440404"	""	""	"POINT (-76.29774 36.832984)"	"POINT (-76.29774 36.832984)"
"441865"	"facility"	"public water supply"	"echo_VA0088676"	"VIRGINIA BEACH CITY - MS4"	"inactive"	"2401 COURTHOUSE DRIVE"	""	"VIRGINIA BEACH"	""	""	""	"6115"	"1"	""	""	""	""	""	"440405"	""	""	"POINT (-76.05599 36.75079)"	"POINT (-76.05599 36.75079)"
"441866"	"facility"	"industrial"	"echo_VA0088684"	"AMHERST COUNTY LANDFILL PERMIT NUMBER 181"	"active"	"STATE ROUTE 733"	""	"AMHERST"	""	""	""	"6115"	"1"	""	""	""	""	""	"440406"	""	""	"POINT (-78.973611 37.576389)"	"POINT (-78.973611 37.576389)"
"441867"	"facility"	"public water supply"	"echo_VA0088692"	"ASHBY SUBDIVISION WATER SUPPLY"	"inactive"	"N BRADING CT"	""	"CARROLLTON"	""	""	""	"6115"	"1"	""	""	""	""	""	"440407"	""	""	"POINT (-76.52956 36.93214)"	"POINT (-76.52956 36.93214)"
"441868"	"facility"	"unknown"	"echo_VA0088706"	"GET CAPTIVE LLC - ZION CROSSROADS"	"active"	"11445 JAMES MADISON HWY"	""	"GORDONSVILLE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440408"	""	""	"POINT (-78.21628 37.97409)"	"POINT (-78.21628 37.97409)"
"441869"	"facility"	"industrial"	"echo_VA0088714"	"HOOVER TREATED WOOD PRODUCTS"	"active"	"18315 HOUSE DR"	""	"MILFORD"	""	""	""	"6115"	"1"	""	""	""	""	""	"440409"	""	""	"POINT (-77.367035 38.00986)"	"POINT (-77.367035 38.00986)"
"441870"	"facility"	"commercial"	"echo_VA0088722"	"STONEBROOK CLUB"	"active"	"2342 JONES ROAD"	""	"WINCHESTER"	""	""	""	"6115"	"1"	""	""	""	""	""	"440410"	""	""	"POINT (-78.22323 39.14242)"	"POINT (-78.22323 39.14242)"
"441871"	"facility"	"public water supply"	"echo_VA0088749"	"BOSTON WATER AND SEWER STP - NEW FACILITY"	"active"	"ROUTES 707 AND 522"	""	"BOSTON"	""	""	""	"6115"	"1"	""	""	""	""	""	"440411"	""	""	"POINT (-78.138889 38.524444)"	"POINT (-78.138889 38.524444)"
"441872"	"facility"	"fossilpower"	"echo_VA0088765"	"AMERICAN ELECTRIC POWER-SMITH MOUNTAIN HYDRO PLANT"	"active"	"2072 FORD ROAD"	""	"SANDY LEVEL"	""	""	""	"6115"	"1"	""	""	""	""	""	"440412"	""	""	"POINT (-79.52985 37.03629)"	"POINT (-79.52985 37.03629)"
"441873"	"facility"	"public water supply"	"echo_VA0088811"	"SANDYS MOBILE HOME COURT (MHC) LLC STP"	"active"	"2044 FAIRFAX PIKE"	""	"WHITE POST"	""	""	""	"6115"	"1"	""	""	""	""	""	"440413"	""	""	"POINT (-78.14803 39.06438)"	"POINT (-78.14803 39.06438)"
"441874"	"facility"	"public water supply"	"echo_VA0088846"	"SHEN VALLE LOGISTICS STP"	"active"	"182 JOHNS MANVILLE DR"	""	"EDINBURG"	""	""	""	"6115"	"1"	""	""	""	""	""	"440414"	""	""	"POINT (-78.541045 38.841274)"	"POINT (-78.541045 38.841274)"
"441875"	"facility"	"public water supply"	"echo_VA0088871"	"PINE CREEK CAMP STP"	"inactive"	"1794 BACK CREEK RD"	""	"GORE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440415"	""	""	"POINT (-78.37477 39.2317)"	"POINT (-78.37477 39.2317)"
"441876"	"facility"	"wwtp"	"echo_VA0088935"	"DANTE COMMUNITY WWTP"	"active"	"RTE 63"	""	"DANTE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440416"	""	""	"POINT (-82.291667 36.951667)"	"POINT (-82.291667 36.951667)"
"441877"	"facility"	"wwtp"	"echo_VA0088943"	"BLUE RIDGE MHC WWTP"	"active"	"10 COLBY AVE"	""	"CRIMORA"	""	""	""	"6115"	"1"	""	""	""	""	""	"440417"	""	""	"POINT (-78.84711 38.15989)"	"POINT (-78.84711 38.15989)"
"441878"	"facility"	"unknown"	"echo_VA0088960"	"KERRS CREEK LLC"	"inactive"	"0.2 MILE NW OF ROUTE 850/635 INTERSECTION"	""	"LEXINGTON"	""	""	""	"6115"	"1"	""	""	""	""	""	"440418"	""	""	"POINT (-79.544166 37.868611)"	"POINT (-79.544166 37.868611)"
"441879"	"facility"	"wwtp"	"echo_VA0088978"	"BLACK SWAMP REGIONAL WWTP"	"active"	"4385 BEEF STEAK RD"	""	"WAVERLY"	""	""	""	"6115"	"1"	""	""	""	""	""	"440419"	""	""	"POINT (-77.142397 37.056737)"	"POINT (-77.142397 37.056737)"
"441880"	"facility"	"wwtp"	"echo_VA0088986"	"BLACK ROCK MHC WWTP"	"active"	"1607 FOUNTAIN STREET"	""	"GROTTOES"	""	""	""	"6115"	"1"	""	""	""	""	""	"440420"	""	""	"POINT (-78.812782 38.251118)"	"POINT (-78.812782 38.251118)"
"441881"	"facility"	"unknown"	"echo_VA0088994"	"HARRISONBURG/SHENANDOAH VALLEY KOA"	"active"	"12480 MOUNTAIN VALLEY RD"	""	"BROADWAY"	""	""	""	"6115"	"1"	""	""	""	""	""	"440421"	""	""	"POINT (-78.70625 38.53594)"	"POINT (-78.70625 38.53594)"
"441882"	"facility"	"public water supply"	"echo_VA0089001"	"DOUTHAT ROAD MOBILE HOME PARK STP"	"active"	"3219 DOUTHAT RD  CLIFTON FORGE VA  24422"	""	"CLIFTON FORGE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440422"	""	""	"POINT (-79.7993 37.84352)"	"POINT (-79.7993 37.84352)"
"441883"	"facility"	"unknown"	"echo_VA0089010"	"SAN DAMIANO SPIRITUAL LIFE CENTER"	"active"	"125 OLD KITCHEN RD"	""	"WHITE POST"	""	""	""	"6115"	"1"	""	""	""	""	""	"440423"	""	""	"POINT (-78.1377 39.09492)"	"POINT (-78.1377 39.09492)"
"441884"	"facility"	"unknown"	"echo_VA0089052"	"BLUE RIDGE WOOD PRESERVING INC"	"inactive"	"1220 HENDRICKS STORE RD"	""	"MONETA"	""	""	""	"6115"	"1"	""	""	""	""	""	"440424"	""	""	"POINT (-79.63396 37.16095)"	"POINT (-79.63396 37.16095)"
"441885"	"facility"	"public water supply"	"echo_VA0089061"	"WOODLAWN VILLAGE MOBILE HOME PARK"	"active"	"RTE 820 NEAR HERMITAGE APPROX 1 MILE NW OF RTE 820"	""	"HERMITAGE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440425"	""	""	"POINT (-78.918333 38.148056)"	"POINT (-78.918333 38.148056)"
"441886"	"facility"	"unknown"	"echo_VA0089087"	"OUTDOOR WORLD HARBORVIEW"	"inactive"	"ROUTE 664"	""	"OAK GROVE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440426"	""	""	"POINT (-76.981389 38.201389)"	"POINT (-76.981389 38.201389)"
"441887"	"facility"	"wwtp"	"echo_VA0089125"	"HAYMOUNT WASTEWATER TREATMENT FACILITY"	"active"	"22121 WARE CREEK ROAD"	""	"RAPPAHANNOCK ACADEMY"	""	""	""	"6115"	"1"	""	""	""	""	""	"440427"	""	""	"POINT (-77.260239 38.205405)"	"POINT (-77.260239 38.205405)"
"441888"	"facility"	"wwtp"	"echo_VA0089133"	"ALDIE WASTEWATER TREATMENT PLANT"	"active"	"39506 JOHN MOSBY HWY"	""	"ALDIE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440428"	""	""	"POINT (-77.63761 38.97497)"	"POINT (-77.63761 38.97497)"
"441889"	"facility"	"unknown"	"echo_VA0089168"	"LYON SHIPYARD INCORPORATED - SEALIFT DRYDOCK"	"inactive"	"307 CAMPOSTELLA RD"	""	"NORFOLK"	""	""	""	"6115"	"1"	""	""	""	""	""	"440429"	""	""	"POINT (-76.26429 36.8376)"	"POINT (-76.26429 36.8376)"
"441890"	"facility"	"public water supply"	"echo_VA0089184"	"BREWERS CREEK SUBDIVISION WATE"	"inactive"	"198 MARSH VIEW CT"	""	"CARROLLTON"	""	""	""	"6115"	"1"	""	""	""	""	""	"440430"	""	""	"POINT (-76.52715 36.91949)"	"POINT (-76.52715 36.91949)"
"441891"	"facility"	"wwtp"	"echo_VA0089206"	"FIGHTING CREEK WWTF"	"active"	"3900 OLD PLANTATION RD"	""	"POWHATAN"	""	""	""	"6115"	"1"	""	""	""	""	""	"440431"	""	""	"POINT (-77.93123 37.53939)"	"POINT (-77.93123 37.53939)"
"441892"	"facility"	"unknown"	"echo_VA0089214"	"FLYING J NO 752"	"active"	"1530 REST CHURCH RD"	""	"CLEAR BROOK"	""	""	""	"6115"	"1"	""	""	""	""	""	"440432"	""	""	"POINT (-78.08698 39.29122)"	"POINT (-78.08698 39.29122)"
"441893"	"facility"	"industrial"	"echo_VA0089222"	"C AND M INDUSTRIES INCORPORATED"	"inactive"	"739 E END AVENUE"	""	"NORFOLK"	""	""	""	"6115"	"1"	""	""	""	""	""	"440433"	""	""	"POINT (-76.245327 36.844216)"	"POINT (-76.245327 36.844216)"
"441894"	"facility"	"unknown"	"echo_VA0089231"	"LAKE PACKING COMPANY INCORPORATED"	"active"	"755 LAKE LANDING DR"	""	"LOTTSBURG"	""	""	""	"6115"	"1"	""	""	""	""	""	"440434"	""	""	"POINT (-76.47862 37.97445)"	"POINT (-76.47862 37.97445)"
"441895"	"facility"	"wwtp"	"echo_VA0089265"	"COMFORT INN AND SUITES WWTP"	"inactive"	"4195 MAIN STREET"	""	"CHINCOTEAGUE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440435"	""	""	"POINT (-75.37338 37.93539)"	"POINT (-75.37338 37.93539)"
"441896"	"facility"	"wwtp"	"echo_VA0089273"	"WVWA - GLEN WILTON WWTP"	"active"	"358 RAILWAY ROAD"	""	"GLEN WILTON"	""	""	""	"6115"	"1"	""	""	""	""	""	"440436"	""	""	"POINT (-79.81298 37.75353)"	"POINT (-79.81298 37.75353)"
"441897"	"facility"	"unknown"	"echo_VA0089290"	"GILES COUNTY PUBLIC SERVICE AU"	"inactive"	"2030 NARROWS RD"	""	"PEARISBURG"	""	""	""	"6115"	"1"	""	""	""	""	""	"440437"	""	""	"POINT (-80.757516 37.335266)"	"POINT (-80.757516 37.335266)"
"441898"	"facility"	"unknown"	"echo_VA0089303"	"AMPRO SHIPYARD"	"inactive"	"25 SHIPYARD LN"	""	"WEEMS"	""	""	""	"6115"	"1"	""	""	""	""	""	"440438"	""	""	"POINT (-76.440628 37.660836)"	"POINT (-76.440628 37.660836)"
"441899"	"facility"	"unknown"	"echo_VA0089320"	"US DOE - THOMAS JEFFERSON NATIONAL ACCELERATOR FAC"	"inactive"	"12000 JEFFERSON AVE"	""	"NEWPORT NEWS"	""	""	""	"6115"	"1"	""	""	""	""	""	"440439"	""	""	"POINT (-76.48954 37.098)"	"POINT (-76.48954 37.098)"
"441900"	"facility"	"wwtp"	"echo_VA0089338"	"HOPYARD FARM WASTEWATER TREATMENT FACILITY"	"active"	"ROUTE 607, 1 MILE SOUTH OF INTERSECTION OF RT 3"	""	"POPCASTLE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440440"	""	""	"POINT (-77.225557 38.244168)"	"POINT (-77.225557 38.244168)"
"441901"	"facility"	"commercial"	"echo_VA0089354"	"EMERALD HILL ELEMENTARY SCHOOL"	"active"	"11245 RIXEYVILLE RD"	""	"CULPEPER"	""	""	""	"6115"	"1"	""	""	""	""	""	"440441"	""	""	"POINT (-77.97857 38.54953)"	"POINT (-77.97857 38.54953)"
"441902"	"facility"	"wwtp"	"echo_VA0089397"	"LEE COUNTY PSA - HICKORY FLATS WWTP"	"active"	"ROUTE 792, STATION CREEK"	""	"JONESVILLE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440442"	""	""	"POINT (-83.017628 36.697425)"	"POINT (-83.017628 36.697425)"
"441903"	"facility"	"unknown"	"echo_VA0089427"	"CARROLL COUNTY PSA - CROOKED C"	"inactive"	"ST RTE 822"	""	"WOODLAWN"	""	""	""	"6115"	"1"	""	""	""	""	""	"440443"	""	""	"POINT (-80.842778 36.72)"	"POINT (-80.842778 36.72)"
"441904"	"facility"	"wwtp"	"echo_VA0089443"	"HILLSVILLE WWTP"	"active"	"450 CROSS CREEK ROAD"	""	"HILLSVILLE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440444"	""	""	"POINT (-80.751883 36.789793)"	"POINT (-80.751883 36.789793)"
"441905"	"facility"	"unknown"	"echo_VA0089451"	"NEWPORT NEWS CITY - LEE HALL WTP REVERSE OSMOSIS"	"active"	"429 WATERWORKS WAY"	""	"NEWPORT NEWS"	""	""	""	"6115"	"1"	""	""	""	""	""	"440445"	""	""	"POINT (-76.560142 37.168047)"	"POINT (-76.560142 37.168047)"
"441906"	"facility"	"manufacturing"	"echo_VA0089460"	"MOTTS RUN WATER TREATMENT PLANT"	"active"	"13000 TRENCH HILL LN"	""	"FREDERICKSBURG"	""	""	""	"6115"	"1"	""	""	""	""	""	"440446"	""	""	"POINT (-77.5425 38.30834)"	"POINT (-77.5425 38.30834)"
"441907"	"facility"	"industrial"	"echo_VA0089478"	"GLADYS TIMBER PRODUCTS INC"	"inactive"	"8759 BROOKNEAL HIGHWAY"	""	"GLADYS"	""	""	""	"6115"	"1"	""	""	""	""	""	"440447"	""	""	"POINT (-79.06852 37.15872)"	"POINT (-79.06852 37.15872)"
"441908"	"facility"	"industrial"	"echo_VA0089486"	"APPOMATTOX COUNTY LANDFILL 86"	"active"	"STATE RT 632"	""	"APPOMATTOX"	""	""	""	"6115"	"1"	""	""	""	""	""	"440448"	""	""	"POINT (-78.808178 37.378951)"	"POINT (-78.808178 37.378951)"
"441909"	"facility"	"public water supply"	"echo_VA0089508"	"THREE SPRINGS WATER FILTRATION PLANT"	"active"	"STATE ROUTE 650 200 FEET NORTH OF STATE ROUTE 652"	""	"HARRISONBURG"	""	""	""	"6115"	"1"	""	""	""	""	""	"440449"	""	""	"POINT (-78.871678 38.424235)"	"POINT (-78.871678 38.424235)"
"441910"	"facility"	"commercial"	"echo_VA0089541"	"MWAA - WASHINGTON DULLES INTERNATIONAL AIRPORT"	"active"	"45025 AVIATION DR STE 400"	""	"STERLING"	""	""	""	"6115"	"1"	""	""	""	""	""	"440450"	""	""	"POINT (-77.447777 38.952277)"	"POINT (-77.447777 38.952277)"
"441911"	"facility"	"unknown"	"echo_VA0089559"	"MORRIS WELL WTP"	"inactive"	"42 EMERALD LANE"	""	"FORK UNION"	""	""	""	"6115"	"1"	""	""	""	""	""	"440451"	""	""	"POINT (-78.273055 37.781666)"	"POINT (-78.273055 37.781666)"
"441912"	"facility"	"wwtp"	"echo_VA0089583"	"BASTIAN WWTP"	"active"	"PO BOX 510"	""	"BLAND"	""	""	""	"6115"	"1"	""	""	""	""	""	"440452"	""	""	"POINT (-81.138611 37.1925)"	"POINT (-81.138611 37.1925)"
"441913"	"facility"	"unknown"	"echo_VA0089591"	"WATTS PLACE"	"inactive"	"ROUTE 606 & 917 AT I-81, E"	""	"RAPHINE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440453"	""	""	"POINT (-79.230833 37.933306)"	"POINT (-79.230833 37.933306)"
"441914"	"facility"	"unknown"	"echo_VA0089605"	"US  DEFENSE FUEL SUPPORT POINT CRANEY ISLAND"	"active"	"4501 CEDAR LN"	""	"PORTSMOUTH"	""	""	""	"6115"	"1"	""	""	""	""	""	"440454"	""	""	"POINT (-76.353555 36.890426)"	"POINT (-76.353555 36.890426)"
"441915"	"facility"	"wwtp"	"echo_VA0089630"	"WALK RESIDENCE WASTEWATER TREATMENT PLANT"	"active"	"50 RANDALL RD"	""	"STAFFORD"	""	""	""	"6115"	"1"	""	""	""	""	""	"440455"	""	""	"POINT (-77.4679 38.44652)"	"POINT (-77.4679 38.44652)"
"441916"	"facility"	"unknown"	"echo_VA0089656"	"WASHINGTON COUNTY PSA - MILL C"	"inactive"	"16332 MILL CREEK RD"	""	"GLADE SPRING"	""	""	""	"6115"	"1"	""	""	""	""	""	"440456"	""	""	"POINT (-81.677222 36.721944)"	"POINT (-81.677222 36.721944)"
"441917"	"facility"	"commercial"	"echo_VA0089681"	"NEWPORT NEWS - WILLIAMSBURG INTERNATIONAL AIRPORT"	"inactive"	"900 BLAND BLVD STE G"	""	"NEWPORT NEWS"	""	""	""	"6115"	"1"	""	""	""	""	""	"440457"	""	""	"POINT (-76.50292 37.13032)"	"POINT (-76.50292 37.13032)"
"441918"	"facility"	"industrial"	"echo_VA0089699"	"GENERAL DYNAMICS NASSCO-NORFOLK - HARPER FACILITY"	"inactive"	"2 HARPER AVE"	""	"PORTSMOUTH"	""	""	""	"6115"	"1"	""	""	""	""	""	"440458"	""	""	"POINT (-76.330445 36.846037)"	"POINT (-76.330445 36.846037)"
"441919"	"facility"	"public water supply"	"echo_VA0089729"	"NELSON COUNTY REGIONAL STP"	"active"	"3660 TYE BROOK HWY"	""	"PINEY RIVER"	""	""	""	"6115"	"1"	""	""	""	""	""	"440459"	""	""	"POINT (-78.956944 37.708056)"	"POINT (-78.956944 37.708056)"
"441920"	"facility"	"commercial"	"echo_VA0089737"	"NORFOLK INTERNATIONAL AIRPORT"	"inactive"	"2200 NORVIEW AVE"	""	"NORFOLK"	""	""	""	"6115"	"1"	""	""	""	""	""	"440460"	""	""	"POINT (-76.211757 36.898298)"	"POINT (-76.211757 36.898298)"
"441921"	"facility"	"unknown"	"echo_VA0089770"	"FAST STOP SUNOCO"	"inactive"	"2468 RAPHINE RD"	""	"RAPHINE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440461"	""	""	"POINT (-79.22604 37.93069)"	"POINT (-79.22604 37.93069)"
"441922"	"facility"	"unknown"	"echo_VA0089796"	"THE NATURE CONSERVANCY"	"active"	"4245 N FAIRFAX DR"	""	"ARLINGTON"	""	""	""	"6115"	"1"	""	""	""	""	""	"440462"	""	""	"POINT (-77.1123 38.88223)"	"POINT (-77.1123 38.88223)"
"441923"	"facility"	"unknown"	"echo_VA0089818"	"COASTAL PRECAST SYSTEMS LLC"	"inactive"	"1320 YACHT DR"	""	"CHESAPEAKE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440463"	""	""	"POINT (-76.29419 36.7642)"	"POINT (-76.29419 36.7642)"
"441924"	"facility"	"unknown"	"echo_VA0089826"	"WATER COUNTRY USA"	"active"	"176 WATER COUNTRY PKWY"	""	"WILLIAMSBURG"	""	""	""	"6115"	"1"	""	""	""	""	""	"440464"	""	""	"POINT (-76.63923 37.26369)"	"POINT (-76.63923 37.26369)"
"441925"	"facility"	"unknown"	"echo_VA0089842"	"DUNGANNON WATER FILTRATION PLA"	"inactive"	"STATE RTE 72"	""	"DUNGANNON"	""	""	""	"6115"	"1"	""	""	""	""	""	"440465"	""	""	"POINT (-82.467778 36.823333)"	"POINT (-82.467778 36.823333)"
"441926"	"facility"	"public water supply"	"echo_VA0089877"	"NEW MARKET FILTRATION PLANT"	"inactive"	"316 WEST OLD CROSS RD"	""	"NEW MARKET"	""	""	""	"6115"	"1"	""	""	""	""	""	"440466"	""	""	"POINT (-78.67842 38.64816)"	"POINT (-78.67842 38.64816)"
"441927"	"facility"	"unknown"	"echo_VA0089885"	"FAIRFIELD SQUARE"	"active"	"4651 NORTH LEE HIGHWAY"	""	"FAIRFIELD"	""	""	""	"6115"	"1"	""	""	""	""	""	"440467"	""	""	"POINT (-79.279722 37.886389)"	"POINT (-79.279722 37.886389)"
"441928"	"facility"	"unknown"	"echo_VA0089893"	"LEIGH AVE WTP"	"inactive"	"100 LEIGH STREET"	""	"SOUTH BOSTON"	""	""	""	"6115"	"1"	""	""	""	""	""	"440468"	""	""	"POINT (-78.905556 36.691667)"	"POINT (-78.905556 36.691667)"
"441929"	"facility"	"public water supply"	"echo_VA0089907"	"MILL BRANCH STP"	"active"	"3477 WILDERNESS RD"	""	"OAKWOOD"	""	""	""	"6115"	"1"	""	""	""	""	""	"440469"	""	""	"POINT (-81.991394 37.234906)"	"POINT (-81.991394 37.234906)"
"441930"	"facility"	"wwtp"	"echo_VA0089915"	"HANOVER COUNTY TOTOPOTOMOY WWTP"	"active"	"9015 POLEGREEN PARK RD"	""	"MECHANICSVILLE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440470"	""	""	"POINT (-77.307229 37.643363)"	"POINT (-77.307229 37.643363)"
"441931"	"facility"	"industrial"	"echo_VA0089923"	"WHEELABRATOR PORTSMOUTH RDF AND WTE FACILITY"	"inactive"	"3809 ELM AVE"	""	"PORTSMOUTH"	""	""	""	"6115"	"1"	""	""	""	""	""	"440471"	""	""	"POINT (-76.3035 36.8087)"	"POINT (-76.3035 36.8087)"
"441932"	"facility"	"manufacturing"	"echo_VA0089940"	"PURCELLVILLE TOWN WATER TREATMENT PLANT"	"active"	"16153 SHORT HILL RD"	""	"PURCELLVILLE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440472"	""	""	"POINT (-77.74134 39.17148)"	"POINT (-77.74134 39.17148)"
"441933"	"facility"	"public water supply"	"echo_VA0089958"	"APPLE MOUNTAIN EXXON STP"	"active"	"4774 JOHN MARSHALL HWY"	""	"LINDEN"	""	""	""	"6115"	"1"	""	""	""	""	""	"440473"	""	""	"POINT (-78.0996 38.91313)"	"POINT (-78.0996 38.91313)"
"441934"	"facility"	"unknown"	"echo_VA0089982"	"GEORGE WASHINGTON BIRTHPLACE NATIONAL MONUMENT"	"inactive"	"1732 POPES CREEK RD"	""	"COLONIAL BEACH"	""	""	""	"6115"	"1"	""	""	""	""	""	"440474"	""	""	"POINT (-76.92055 38.18372)"	"POINT (-76.92055 38.18372)"
"441935"	"facility"	"unknown"	"echo_VA0089991"	"FEDERAL MOGUL POWERTRAIN LLC"	"active"	"300 INDUSTRIAL PARK RD"	""	"BLACKSBURG"	""	""	""	"6115"	"1"	""	""	""	""	""	"440475"	""	""	"POINT (-80.397575 37.192593)"	"POINT (-80.397575 37.192593)"
"441936"	"facility"	"manufacturing"	"echo_VA0090026"	"KIM YOUNG J SEWAGE TREATMENT PLANT"	"inactive"	"10527 BELMONT BLVD"	""	"LORTON"	""	""	""	"6115"	"1"	""	""	""	""	""	"440476"	""	""	"POINT (-77.20873 38.67169)"	"POINT (-77.20873 38.67169)"
"441937"	"facility"	"industrial"	"echo_VA0090034"	"SPSA - REGIONAL LANDFILL"	"inactive"	"1 BOB FOELLER DRIVE"	""	"SUFFOLK"	""	""	""	"6115"	"1"	""	""	""	""	""	"440477"	""	""	"POINT (-76.509213 36.756384)"	"POINT (-76.509213 36.756384)"
"441938"	"facility"	"public water supply"	"echo_VA0090051"	"CAROLINE FURNACE LUTHERAN CAMP STP"	"active"	"2239 CAMP ROOSEVELT ROAD"	""	"FORT VALLEY"	""	""	""	"6115"	"1"	""	""	""	""	""	"440478"	""	""	"POINT (-78.510108 38.745488)"	"POINT (-78.510108 38.745488)"
"441939"	"facility"	"wwtp"	"echo_VA0090085"	"DAYTON WATER AND WASTEWATER TREATMENT PLANT"	"active"	"614 BOWMAN RD"	""	"DAYTON"	""	""	""	"6115"	"1"	""	""	""	""	""	"440479"	""	""	"POINT (-78.946803 38.42062)"	"POINT (-78.946803 38.42062)"
"441940"	"facility"	"unknown"	"echo_VA0090093"	"JOHN MARSHALL III SITE"	"active"	"8285 GREENSBORO DR"	""	"MCLEAN"	""	""	""	"6115"	"1"	""	""	""	""	""	"440480"	""	""	"POINT (-77.23057 38.92286)"	"POINT (-77.23057 38.92286)"
"441941"	"facility"	"industrial"	"echo_VA0090107"	"CARLYLE DEVELOPMENT II"	"inactive"	"DULANEY AND DUKE ST"	""	"ALEXANDRIA"	""	""	""	"6115"	"1"	""	""	""	""	""	"440481"	""	""	"POINT (-77.0634 38.80476)"	"POINT (-77.0634 38.80476)"
"441942"	"facility"	"unknown"	"echo_VA0090115"	"USC SALTVILLE BRINE LLC"	"active"	"864 ADER LANE"	""	"SALTVILLE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440482"	""	""	"POINT (-81.765706 36.858292)"	"POINT (-81.765706 36.858292)"
"441943"	"facility"	"agriculture"	"echo_VA0090131"	"TYSON FOODS-POULTRY PROCESSING-FEED PROD-HATCHERY"	"active"	"1938 WEST PATRICK HENRY HIGHWAY"	""	"JETERSVILLE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440483"	""	""	"POINT (-78.115544 37.319904)"	"POINT (-78.115544 37.319904)"
"441944"	"facility"	"public water supply"	"echo_VA0090140"	"SIX O FIVE VILLAGE M H P STP"	"active"	"ROUTE 605"	""	"MINERAL"	""	""	""	"6115"	"1"	""	""	""	""	""	"440484"	""	""	"POINT (-77.916111 37.970277)"	"POINT (-77.916111 37.970277)"
"441945"	"facility"	"public water supply"	"echo_VA0090174"	"GREEN ACRES MOBILE HOME PARK"	"active"	"TANYARD ROAD (STATE ROUTE 859)"	""	"WOOLWINE"	""	""	""	"6115"	"1"	""	""	""	""	""	"440485"	""	""	"POINT (-80.273578 36.785629)"	"POINT (-80.273578 36.785629)"
"441946"	"facility"	"agriculture"	"echo_VA0090182"	"THE OLD FARM GOLF CLUB"	"active"	"16639 OLD JONESBORO RD"	""	"BRISTOL"	""	""	""	"6115"	"1"	""	""	""	""	""	"440486"	""	""	"POINT (-82.064678 36.640233)"	"POINT (-82.064678 36.640233)"
