"bundle"	"name"	"ftype"	"hydrocode"	"fstatus"	"dh_link_facility_mps"	"dh_geofield"
"transfer"	"FROM VA0025305"	"outfall"	"echo_VA0025305001"	"active"	"echo_VA0025305"	"POINT (-79.8361111110743 36.645833333508)"
"transfer"	"FROM VA0025364"	"outfall"	"echo_VA0025364001"	"active"	"echo_VA0025364"	"POINT (-77.2008333334856 38.698055555649)"
"transfer"	"FROM VA0025437"	"outfall"	"echo_VA0025437001"	"active"	"echo_VA0025437"	"POINT (-77.3923888890136 37.2397777774318)"
"transfer"	"FROM VA0025470"	"outfall"	"echo_VA0025470001"	"active"	"echo_VA0025470"	"POINT (-78.4933240004362 37.7970289999491)"
"transfer"	"FROM VA0025518"	"outfall"	"echo_VA0025518001"	"active"	"echo_VA0025518"	"POINT (-78.4569444448782 38.0186111111421)"
"transfer"	"FROM VA0025542"	"outfall"	"echo_VA0025542001"	"active"	"echo_VA0025542"	"POINT (-79.9950700002491 37.7571700000568)"
"transfer"	"FROM VA0025569"	"outfall"	"echo_VA0025569001"	"active"	"echo_VA0025569"	"POINT (-77.4280555559352 37.8566666664617)"
"transfer"	"FROM VA0025658"	"outfall"	"echo_VA0025658001"	"active"	"echo_VA0025658"	"POINT (-77.413888888546 38.2555555554019)"
"transfer"	"FROM VA0025992"	"outfall"	"echo_VA0025992001"	"active"	"echo_VA0025992"	"POINT (-80.3380555603511 36.9102799999937)"
"transfer"	"FROM VA0026051"	"outfall"	"echo_VA0026051001"	"active"	"echo_VA0026051"	"POINT (-79.7366666667895 37.3844444442109)"
"transfer"	"FROM VA0026051"	"outfall"	"echo_VA0026051002"	"active"	"echo_VA0026051"	"POINT (-79.7386111115445 37.3838888892175)"
"transfer"	"FROM VA0026051"	"outfall"	"echo_VA0026051101"	"active"	"echo_VA0026051"	"POINT (-79.73694444474 37.3841666665149)"
"transfer"	"FROM VA0026212"	"outfall"	"echo_VA0026212001"	"active"	"echo_VA0026212"	"POINT (-77.7572222224271 39.1205555555742)"
"transfer"	"FROM VA0026221"	"outfall"	"echo_VA0026221001"	"active"	"echo_VA0026221"	"POINT (-82.3180555552245 36.9005555553222)"
"transfer"	"FROM VA0026221"	"outfall"	"echo_VA0026221102"	"active"	"echo_VA0026221"	"POINT (-82.3180555552245 36.9005555553222)"
"transfer"	"FROM VA0026239"	"outfall"	"echo_VA0026239001"	"active"	"echo_VA0026239"	"POINT (-78.1133333330467 36.9619444444435)"
"transfer"	"FROM VA0026247"	"outfall"	"echo_VA0026247001"	"active"	"echo_VA0026247"	"POINT (-78.3734722224149 36.6693611111722)"
"transfer"	"FROM VA0026263"	"outfall"	"echo_VA0026263001"	"active"	"echo_VA0026263"	"POINT (-76.5827777781672 37.6244444447495)"
"transfer"	"FROM VA0026298"	"outfall"	"echo_VA0026298001"	"active"	"echo_VA0026298"	"POINT (-81.5577777781983 37.1255555556223)"
"transfer"	"FROM VA0026379"	"outfall"	"echo_VA0026379001"	"active"	"echo_VA0026379"	"POINT (-81.6861111113657 36.7916666667694)"
"transfer"	"FROM VA0026409"	"outfall"	"echo_VA0026409001"	"active"	"echo_VA0026409"	"POINT (-76.9708349997028 38.2516669997099)"
"transfer"	"FROM VA0026417"	"outfall"	"echo_VA0026417001"	"active"	"echo_VA0026417"	"POINT (-77.2038888891442 36.5486111108914)"
"transfer"	"FROM VA0026433"	"outfall"	"echo_VA0026433001"	"active"	"echo_VA0026433"	"POINT (-78.6352777776894 38.4102777781144)"
"transfer"	"FROM VA0026441"	"outfall"	"echo_VA0026441001"	"active"	"echo_VA0026441"	"POINT (-78.6313888890777 38.748611111422)"
"transfer"	"FROM VA0026468"	"outfall"	"echo_VA0026468001"	"active"	"echo_VA0026468"	"POINT (-78.4800000003943 38.8861111114488)"
"transfer"	"FROM VA0026484"	"outfall"	"echo_VA0026484001"	"active"	"echo_VA0026484"	"POINT (-78.694760999835 37.78802599994)"
"transfer"	"FROM VA0026514"	"outfall"	"echo_VA0026514001"	"active"	"echo_VA0026514"	"POINT (-77.0572222220255 38.3441666669944)"
"transfer"	"FROM VA0026531"	"outfall"	"echo_VA0026531001"	"active"	"echo_VA0026531"	"POINT (-81.9808333335588 36.6858333333256)"
"transfer"	"FROM VA0026557"	"outfall"	"echo_VA0026557001"	"active"	"echo_VA0026557"	"POINT (-77.2822222226679 37.3402777778429)"
"transfer"	"FROM VA0026565"	"outfall"	"echo_VA0026565001"	"active"	"echo_VA0026565"	"POINT (-82.4175000004076 37.1536111110959)"
"transfer"	"FROM VA0026778"	"outfall"	"echo_VA0026778001"	"active"	"echo_VA0026778"	"POINT (-81.7966666664828 36.6538888886355)"
"transfer"	"FROM VA0026786"	"outfall"	"echo_VA0026786001"	"active"	"echo_VA0026786"	"POINT (-82.270277777388 36.6372222219843)"
"transfer"	"FROM VA0026808"	"outfall"	"echo_VA0026808001"	"active"	"echo_VA0026808"	"POINT (-81.7697222223551 36.8858333334537)"
"transfer"	"FROM VA0026891"	"outfall"	"echo_VA0026891002"	"active"	"echo_VA0026891"	"POINT (-76.72305555512 37.9152777775034)"
"transfer"	"FROM VA0026972"	"outfall"	"echo_VA0026972001"	"active"	"echo_VA0026972"	"POINT (-82.0002777775154 37.3808333331319)"
"transfer"	"FROM VA0026999"	"outfall"	"echo_VA0026999001"	"active"	"echo_VA0026999"	"POINT (-81.978889 37.312778)"
"transfer"	"FROM VA0027065"	"outfall"	"echo_VA0027065001"	"active"	"echo_VA0027065"	"POINT (-78.4958333336896 38.136111111219)"
"transfer"	"FROM VA0027197"	"outfall"	"echo_VA0027197001"	"active"	"echo_VA0027197"	"POINT (-77.7891944446735 38.9908611111759)"
"transfer"	"FROM VA0027278"	"outfall"	"echo_VA0027278001"	"active"	"echo_VA0027278"	"POINT (-77.6772222220989 38.6527777778015)"
"transfer"	"FROM VA0027375"	"outfall"	"echo_VA0027375001"	"active"	"echo_VA0027375"	"POINT (-77.1901944445403 36.7046944447617)"
"transfer"	"FROM VA0027421"	"outfall"	"echo_VA0027421001"	"active"	"echo_VA0027421"	"POINT (-82.3447222223 37.0672222221011)"
"transfer"	"FROM VA0027464"	"outfall"	"echo_VA0027464001"	"active"	"echo_VA0027464"	"POINT (-82.276944444606 37.1830555556153)"
"transfer"	"FROM VA0027481"	"outfall"	"echo_VA0027481001"	"active"	"echo_VA0027481"	"POINT (-80.3599999995736 37.2141666666664)"
"transfer"	"FROM VA0027537"	"outfall"	"echo_VA0027537001"	"active"	"echo_VA0027537"	"POINT (-75.8647222226631 37.4791666666394)"
"transfer"	"FROM VA0027553"	"outfall"	"echo_VA0027553001"	"active"	"echo_VA0027553"	"POINT (-79.2780555553283 37.4841666669294)"
"transfer"	"FROM VA0027561"	"outfall"	"echo_VA0027561001"	"active"	"echo_VA0027561"	"POINT (-77.4863888887031 37.270000000333)"
"transfer"	"FROM VA0027618"	"outfall"	"echo_VA0027618001"	"active"	"echo_VA0027618"	"POINT (-79.1416666669871 37.5486111108739)"
"transfer"	"FROM VA0027642"	"outfall"	"echo_VA0027642001"	"active"	"echo_VA0027642"	"POINT (-78.3080399998266 39.3127370003042)"
"transfer"	"FROM VA0027685"	"outfall"	"echo_VA0027685001"	"active"	"echo_VA0027685"	"POINT (-79.3052777774064 36.6594444447543)"
"transfer"	"FROM VA0027693"	"outfall"	"echo_VA0027693001"	"active"	"echo_VA0027693"	"POINT (-79.5297222221479 36.6694444445211)"
"transfer"	"FROM VA0027707"	"outfall"	"echo_VA0027707001"	"active"	"echo_VA0027707"	"POINT (-79.1783333330931 36.9466666664423)"
"transfer"	"FROM VA0027715"	"outfall"	"echo_VA0027715001"	"active"	"echo_VA0027715"	"POINT (-79.5447222224902 36.7702777776587)"
"transfer"	"FROM VA0027839"	"outfall"	"echo_VA0027839001"	"active"	"echo_VA0027839"	"POINT (-78.1147990000097 38.2882660003371)"
"transfer"	"FROM VA0027839"	"outfall"	"echo_VA0027839002"	"active"	"echo_VA0027839"	"POINT (-78.1180555555097 38.298055555653)"
"transfer"	"FROM VA0027855"	"outfall"	"echo_VA0027855001"	"active"	"echo_VA0027855"	"POINT (-77.2883333330867 38.6619444447548)"
"transfer"	"FROM VA0027901"	"outfall"	"echo_VA0027901001"	"active"	"echo_VA0027901"	"POINT (-78.8333333333058 38.2136111114233)"
"transfer"	"FROM VA0027910"	"outfall"	"echo_VA0027910001"	"active"	"echo_VA0027910"	"POINT (-77.7286111114949 37.6083333331131)"
"transfer"	"FROM VA0027944"	"outfall"	"echo_VA0027944001"	"active"	"echo_VA0027944"	"POINT (-79.5102777781914 37.5858333332657)"
"transfer"	"FROM VA0027952"	"outfall"	"echo_VA0027952001"	"active"	"echo_VA0027952"	"POINT (-80.2916666668769 37.4841666669294)"
"transfer"	"FROM VA0027979"	"outfall"	"echo_VA0027979001"	"active"	"echo_VA0027979"	"POINT (-79.8897777776879 37.7909444443937)"
"transfer"	"FROM VA0028029"	"outfall"	"echo_VA0028029001"	"active"	"echo_VA0028029"	"POINT (-78.1455555555384 36.581388889233)"
"transfer"	"FROM VA0028037"	"outfall"	"echo_VA0028037001"	"active"	"echo_VA0028037"	"POINT (-78.8674500003237 38.0324800002344)"
"transfer"	"FROM VA0028233"	"outfall"	"echo_VA0028233001"	"active"	"echo_VA0028233"	"POINT (-79.7977777781638 38.0497222220165)"
"transfer"	"FROM VA0028291"	"outfall"	"echo_VA0028291001"	"active"	"echo_VA0028291"	"POINT (-77.7302777774011 36.9444444443727)"
"transfer"	"FROM VA0028363"	"outfall"	"echo_VA0028363001"	"active"	"echo_VA0028363"	"POINT (-77.2986666663763 38.51491666695)"
"transfer"	"FROM VA0028371"	"outfall"	"echo_VA0028371001"	"active"	"echo_VA0028371"	"POINT (-77.5291666670245 38.6230555552902)"
"transfer"	"FROM VA0028380"	"outfall"	"echo_VA0028380001"	"active"	"echo_VA0028380"	"POINT (-78.7438888889498 38.8291666664319)"
"transfer"	"FROM VA0028398"	"outfall"	"echo_VA0028398001"	"active"	"echo_VA0028398"	"POINT (-78.4588470002932 38.1355329999398)"
"transfer"	"FROM VA0028461"	"outfall"	"echo_VA0028461001"	"active"	"echo_VA0028461"	"POINT (-76.6263888885433 37.5674999997045)"
"transfer"	"FROM VA0028622"	"outfall"	"echo_VA0028622001"	"active"	"echo_VA0028622"	"POINT (-77.3722222220265 37.3566666667138)"
"transfer"	"FROM VA0028916"	"outfall"	"echo_VA0028916001"	"active"	"echo_VA0028916"	"POINT (-77.5719444444475 36.5947222220825)"
"transfer"	"FROM VA0029084"	"outfall"	"echo_VA0029084001"	"active"	"echo_VA0029084"	"POINT (-82.4663888891477 36.6536111110085)"
"transfer"	"FROM VA0029254"	"outfall"	"echo_VA0029254001"	"active"	"echo_VA0029254"	"POINT (-80.0097222223206 36.9263888890748)"
"transfer"	"FROM VA0029319"	"outfall"	"echo_VA0029319001"	"active"	"echo_VA0029319"	"POINT (-78.5661099999253 36.8883299997143)"
"transfer"	"FROM VA0029335"	"outfall"	"echo_VA0029335001"	"active"	"echo_VA0029335"	"POINT (-78.7400000003381 37.0841666668947)"
"transfer"	"FROM VA0029343"	"outfall"	"echo_VA0029343001"	"active"	"echo_VA0029343"	"POINT (-76.4288888888278 37.6730555556382)"
"transfer"	"FROM VA0029351"	"outfall"	"echo_VA0029351001"	"active"	"echo_VA0029351"	"POINT (-76.432583333503 37.6655000001731)"
"transfer"	"FROM VA0029416"	"outfall"	"echo_VA0029416001"	"active"	"echo_VA0029416"	"POINT (-77.2208459995886 38.6689069997376)"
"transfer"	"FROM VA0029475"	"outfall"	"echo_VA0029475001"	"active"	"echo_VA0029475"	"POINT (-80.0972899998099 37.3860399996876)"
"transfer"	"FROM VA0029513"	"outfall"	"echo_VA0029513001"	"active"	"echo_VA0029513"	"POINT (-77.5158333334867 38.1359888885767)"
"transfer"	"FROM VA0029556"	"outfall"	"echo_VA0029556001"	"active"	"echo_VA0029556"	"POINT (-78.5886111107564 38.2641666664837)"
"transfer"	"FROM VA0029564"	"outfall"	"echo_VA0029564001"	"active"	"echo_VA0029564"	"POINT (-82.7969444444937 36.7066666667377)"
"transfer"	"FROM VA0029599"	"outfall"	"echo_VA0029599001"	"active"	"echo_VA0029599"	"POINT (-83.0102777775046 36.7572222225076)"
"transfer"	"FROM VA0029688"	"outfall"	"echo_VA0029688001"	"active"	"echo_VA0029688"	"POINT (-81.6288888886031 36.928333333402)"
"transfer"	"FROM VA0029769"	"outfall"	"echo_VA0029769001"	"active"	"echo_VA0029769"	"POINT (-77.5416666667108 38.1458333332948)"
"transfer"	"FROM VA0029785"	"outfall"	"echo_VA0029785006"	"active"	"echo_VA0029785"	"POINT (-77.4498359996178 38.2849580000889)"
"transfer"	"FROM VA0029785"	"outfall"	"echo_VA0029785007"	"active"	"echo_VA0029785"	"POINT (-77.451871 38.284314)"
"transfer"	"FROM VA0029785"	"outfall"	"echo_VA0029785008"	"active"	"echo_VA0029785"	"POINT (-77.4507360001414 38.2848499998824)"
"transfer"	"FROM VA0029785"	"outfall"	"echo_VA0029785009"	"active"	"echo_VA0029785"	"POINT (-77.4497770000665 38.2849709997308)"
"transfer"	"FROM VA0029785"	"outfall"	"echo_VA0029785202"	"active"	"echo_VA0029785"	"POINT (-77.451871 38.284314)"
"transfer"	"FROM VA0029858"	"outfall"	"echo_VA0029858001"	"active"	"echo_VA0029858"	"POINT (-79.928955 36.664883)"
"transfer"	"FROM VA0030121"	"outfall"	"echo_VA0030121001"	"active"	"echo_VA0030121"	"POINT (-78.3386111107413 39.1022222221087)"
"transfer"	"FROM VA0030589"	"outfall"	"echo_VA0030589001"	"active"	"echo_VA0030589"	"POINT (-81.8574 36.75105)"
"transfer"	"FROM VA0030767"	"outfall"	"echo_VA0030767001"	"active"	"echo_VA0030767"	"POINT (-78.2767069998718 37.8261380001817)"
"transfer"	"FROM VA0031011"	"outfall"	"echo_VA0031011001"	"active"	"echo_VA0031011"	"POINT (-78.9641666662308 37.9050000002584)"
"transfer"	"FROM VA0031194"	"outfall"	"echo_VA0031194001"	"active"	"echo_VA0031194"	"POINT (-79.174170000179 37.2855599996609)"
"transfer"	"FROM VA0031321"	"outfall"	"echo_VA0031321001"	"active"	"echo_VA0031321"	"POINT (-79.0305555559691 37.5836111108529)"
"transfer"	"FROM VA0031763"	"outfall"	"echo_VA0031763001"	"active"	"echo_VA0031763"	"POINT (-77.8569444446623 38.8572222225133)"
"transfer"	"FROM VA0032000"	"outfall"	"echo_VA0032000001"	"active"	"echo_VA0032000"	"POINT (-77.0461111111932 38.8652777778588)"
"transfer"	"FROM VA0032000"	"outfall"	"echo_VA0032000002"	"active"	"echo_VA0032000"	"POINT (-77.0434999997164 38.8686111114027)"
"transfer"	"FROM VA0032034"	"outfall"	"echo_VA0032034001"	"active"	"echo_VA0032034"	"POINT (-77.2780555552075 38.1044444440995)"
"transfer"	"FROM VA0032115"	"outfall"	"echo_VA0032115001"	"active"	"echo_VA0032115"	"POINT (-79.9491670001222 37.9483299997926)"
"transfer"	"FROM VA0032123"	"outfall"	"echo_VA0032123001"	"active"	"echo_VA0032123"	"POINT (-79.9816666663911 37.9802777775216)"
"transfer"	"FROM VA0050181"	"outfall"	"echo_VA0050181001"	"active"	"echo_VA0050181"	"POINT (-77.6213888890885 38.7611111110197)"
"transfer"	"FROM VA0050181"	"outfall"	"echo_VA0050181002"	"active"	"echo_VA0050181"	"POINT (-77.620277778185 38.7616666666797)"
"transfer"	"FROM VA0050181"	"outfall"	"echo_VA0050181902"	"active"	"echo_VA0050181"	"POINT (-77.620277778185 38.7616666666797)"
"transfer"	"FROM VA0050351"	"outfall"	"echo_VA0050351001"	"active"	"echo_VA0050351"	"POINT (-82.0500000001069 37.2344444442008)"
"transfer"	"FROM VA0050351"	"outfall"	"echo_VA0050351002"	"active"	"echo_VA0050351"	"POINT (-82.0444444446908 37.2333333333584)"
"transfer"	"FROM VA0050351"	"outfall"	"echo_VA0050351003"	"active"	"echo_VA0050351"	"POINT (-82.0372222224701 37.2355555558326)"
"transfer"	"FROM VA0051373"	"outfall"	"echo_VA0051373001"	"active"	"echo_VA0051373"	"POINT (-78.1640709995573 39.1837459999827)"
"transfer"	"FROM VA0051373"	"outfall"	"echo_VA0051373003"	"active"	"echo_VA0051373"	"POINT (-78.16592 39.19417)"
"transfer"	"FROM VA0051446"	"outfall"	"echo_VA0051446001"	"active"	"echo_VA0051446"	"POINT (-79.7346388889189 37.3861944445861)"
"transfer"	"FROM VA0051926"	"outfall"	"echo_VA0051926001"	"active"	"echo_VA0051926"	"POINT (-78.2349999998944 37.6655555554607)"
"transfer"	"FROM VA0051926"	"outfall"	"echo_VA0051926002"	"active"	"echo_VA0051926"	"POINT (-78.2355555557953 37.6588888886132)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451001"	"active"	"echo_VA0052451"	"POINT (-77.7286111114949 38.0083888888224)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451009"	"active"	"echo_VA0052451"	"POINT (-77.7919444446764 38.0621111109172)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451013"	"active"	"echo_VA0052451"	"POINT (-77.7901111107423 38.0621111109172)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451016"	"active"	"echo_VA0052451"	"POINT (-77.7988888889465 38.0630555556506)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451020"	"active"	"echo_VA0052451"	"POINT (-77.7901111107423 38.0621111109172)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451021"	"active"	"echo_VA0052451"	"POINT (-77.7901111107423 38.0621111109172)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451028"	"active"	"echo_VA0052451"	"POINT (-77.7825833337642 38.0608888888646)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451101"	"active"	"echo_VA0052451"	"POINT (-77.78419444426 38.0516111113546)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451103"	"active"	"echo_VA0052451"	"POINT (-77.78419444426 38.0516111113546)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451104"	"active"	"echo_VA0052451"	"POINT (-77.78419444426 38.0516111113546)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451105"	"active"	"echo_VA0052451"	"POINT (-77.78419444426 38.0516111113546)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451107"	"active"	"echo_VA0052451"	"POINT (-77.78419444426 38.0516111113546)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451108"	"active"	"echo_VA0052451"	"POINT (-77.78419444426 38.0516111113546)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451109"	"active"	"echo_VA0052451"	"POINT (-77.78419444426 38.0516111113546)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451110"	"active"	"echo_VA0052451"	"POINT (-77.78419444426 38.0516111113546)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451111"	"active"	"echo_VA0052451"	"POINT (-77.787055555982 38.0627777778883)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451112"	"active"	"echo_VA0052451"	"POINT (-77.78419444426 38.0516111113546)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451113"	"active"	"echo_VA0052451"	"POINT (-77.78419444426 38.0516111113546)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451114"	"active"	"echo_VA0052451"	"POINT (-77.78419444426 38.0516111113546)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451115"	"active"	"echo_VA0052451"	"POINT (-77.78419444426 38.0516111113546)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451116"	"active"	"echo_VA0052451"	"POINT (-77.78419444426 38.0516111113546)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451117"	"active"	"echo_VA0052451"	"POINT (-77.78419444426 38.0516111113546)"
"transfer"	"FROM VA0052451"	"outfall"	"echo_VA0052451118"	"active"	"echo_VA0052451"	"POINT (-77.78419444426 38.0516111113546)"
"transfer"	"FROM VA0052621"	"outfall"	"echo_VA0052621001"	"active"	"echo_VA0052621"	"POINT (-78.3600000003511 38.9850000001148)"
"transfer"	"FROM VA0052639"	"outfall"	"echo_VA0052639001"	"active"	"echo_VA0052639"	"POINT (-82.1752777776158 37.3277777780889)"
"transfer"	"FROM VA0052655"	"outfall"	"echo_VA0052655004"	"active"	"echo_VA0052655"	"POINT (-82.7536111111697 36.7277777780271)"
"transfer"	"FROM VA0052655"	"outfall"	"echo_VA0052655401"	"active"	"echo_VA0052655"	"POINT (-82.7536111111697 36.730555555538)"
"transfer"	"FROM VA0052850"	"outfall"	"echo_VA0052850001"	"active"	"echo_VA0052850"	"POINT (-80.5156666665384 37.1692222222698)"
"transfer"	"FROM VA0052906"	"outfall"	"echo_VA0052906002"	"active"	"echo_VA0052906"	"POINT (-77.4463888889881 37.8519444442185)"
"transfer"	"FROM VA0052906"	"outfall"	"echo_VA0052906902"	"active"	"echo_VA0052906"	"POINT (-77.4477777778422 37.8491666667069)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317001"	"active"	"echo_VA0053317"	"POINT (-79.8122222226052 38.1900000001063)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317006"	"active"	"echo_VA0053317"	"POINT (-79.8291666668041 38.2222222222187)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317007"	"active"	"echo_VA0053317"	"POINT (-79.8194444448258 38.2180555558496)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317008"	"active"	"echo_VA0053317"	"POINT (-79.8138888885114 38.211111111035)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317009"	"active"	"echo_VA0053317"	"POINT (-79.8141666664618 38.2136111114233)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317014"	"active"	"echo_VA0053317"	"POINT (-79.8005555558719 38.2083333332015)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317015"	"active"	"echo_VA0053317"	"POINT (-79.8005555558719 38.2083333332015)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317016"	"active"	"echo_VA0053317"	"POINT (-79.8005555558719 38.2083333332015)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317017"	"active"	"echo_VA0053317"	"POINT (-79.8005555558719 38.2083333332015)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317018"	"active"	"echo_VA0053317"	"POINT (-79.8005555558719 38.2083333332015)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317019"	"active"	"echo_VA0053317"	"POINT (-79.8005555558719 38.2083333332015)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317020"	"active"	"echo_VA0053317"	"POINT (-79.8005555558719 38.2083333332015)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317021"	"active"	"echo_VA0053317"	"POINT (-79.8005555558719 38.2083333332015)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317022"	"active"	"echo_VA0053317"	"POINT (-79.8005555558719 38.2083333332015)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317023"	"active"	"echo_VA0053317"	"POINT (-79.8005555558719 38.2083333332015)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317024"	"active"	"echo_VA0053317"	"POINT (-79.8005555558719 38.2083333332015)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317025"	"active"	"echo_VA0053317"	"POINT (-79.8005555558719 38.2083333332015)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317026"	"active"	"echo_VA0053317"	"POINT (-79.8005555558719 38.2083333332015)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317027"	"active"	"echo_VA0053317"	"POINT (-79.8005555558719 38.2083333332015)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317028"	"active"	"echo_VA0053317"	"POINT (-79.8005555558719 38.2083333332015)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317030"	"active"	"echo_VA0053317"	"POINT (-79.8030555556295 38.1919444446031)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317039"	"active"	"echo_VA0053317"	"POINT (-79.8052777774367 38.2100000003412)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317040"	"active"	"echo_VA0053317"	"POINT (-79.8030555556295 38.219166666358)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317041"	"active"	"echo_VA0053317"	"POINT (-79.8027777776791 38.2180555558496)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317043"	"active"	"echo_VA0053317"	"POINT (-78.8011111108141 38.20888888892)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317045"	"active"	"echo_VA0053317"	"POINT (-79.799999999971 38.2097222223115)"
"transfer"	"FROM VA0053317"	"outfall"	"echo_VA0053317046"	"active"	"echo_VA0053317"	"POINT (-79.8080555551447 38.2011111112649)"
"transfer"	"FROM VA0053813"	"outfall"	"echo_VA0053813009"	"active"	"echo_VA0053813"	"POINT (-76.2794444440011 36.838333333518)"
"transfer"	"FROM VA0054003"	"outfall"	"echo_VA0054003001"	"active"	"echo_VA0054003"	"POINT (-75.3816111114214 37.9323611110717)"
"transfer"	"FROM VA0054381"	"outfall"	"echo_VA0054381001"	"active"	"echo_VA0054381"	"POINT (-81.4819444444322 36.8236111109005)"
"transfer"	"FROM VA0054453"	"outfall"	"echo_VA0054453001"	"active"	"echo_VA0054453"	"POINT (-78.6611111109135 38.6413888890103)"
"transfer"	"FROM VA0054577"	"outfall"	"echo_VA0054577001"	"active"	"echo_VA0054577"	"POINT (-79.735555555886 37.3830555554337)"
"transfer"	"FROM VA0054577"	"outfall"	"echo_VA0054577003"	"active"	"echo_VA0054577"	"POINT (-79.735555555886 37.3822222223821)"
"transfer"	"FROM VA0054780"	"outfall"	"echo_VA0054780001"	"active"	"echo_VA0054780"	"POINT (-80.5932700003161 37.1108799999936)"
"transfer"	"FROM VA0055328"	"outfall"	"echo_VA0055328001"	"active"	"echo_VA0055328"	"POINT (-79.7372222217922 37.3866666665621)"
"transfer"	"FROM VA0055409"	"outfall"	"echo_VA0055409001"	"active"	"echo_VA0055409"	"POINT (-77.413888888546 37.5083333331331)"
"transfer"	"FROM VA0055409"	"outfall"	"echo_VA0055409002"	"active"	"echo_VA0055409"	"POINT (-77.413888888546 37.5094444443665)"
"transfer"	"FROM VA0055409"	"outfall"	"echo_VA0055409003"	"active"	"echo_VA0055409"	"POINT (-77.4122222226398 37.5080555554128)"
"transfer"	"FROM VA0056537"	"outfall"	"echo_VA0056537001"	"active"	"echo_VA0056537"	"POINT (-76.699999999604 37.2986111112379)"
"transfer"	"FROM VA0057487"	"outfall"	"echo_VA0057487001"	"active"	"echo_VA0057487"	"POINT (-77.4824 38.38819)"
"transfer"	"FROM VA0057576"	"outfall"	"echo_VA0057576001"	"active"	"echo_VA0057576"	"POINT (-76.4215833334915 36.9638888887878)"
"transfer"	"FROM VA0058378"	"outfall"	"echo_VA0058378001"	"active"	"echo_VA0058378"	"POINT (-77.4236111114226 37.4713888890486)"
"transfer"	"FROM VA0058424"	"outfall"	"echo_VA0058424001"	"active"	"echo_VA0058424"	"POINT (-80.9341666665654 36.8433333334425)"
"transfer"	"FROM VA0058424"	"outfall"	"echo_VA0058424002"	"active"	"echo_VA0058424"	"POINT (-80.9149999996611 36.8438888888595)"
"transfer"	"FROM VA0059072"	"outfall"	"echo_VA0059072001"	"active"	"echo_VA0059072"	"POINT (-77.5252777775145 36.5508333335461)"
