"OutfallID"|"Outfall_Type"|"Hydrocode"|"Facility_Name"|"Outfall_Longitude"|"Outfall_Latitude"|"City"|"County"|"Use_Type"|"Permit_Status"
"VA0021849001"|"EXO"|"VA0021849"|"MECKLENBURG CO SCHLS - PARK VIEW MIDDLE SCHOOL"|-78.1938888892759|36.6877777779821|"SOUTH HILL"|"Mecklenburg"|"Commercial"|"Effective"
"VA0021989001"|"EXO"|"VA0021989"|"VIRGINIA GLASS PRODUCTS CORP"|-79.8511111114166|36.6261111108822|"RIDGEWAY"|"Henry"|"Industrial"|"Effective"
"VA0022012001"|"EXO"|"VA0022012"|"NORFOLK SOUTHERN RAILWAY CO - ANDOVER YARD"|-82.7906999998323|36.9172699999534|"ANDOVER"|"Wise"|"Commercial"|"Effective"
"VA0022225001"|"EXO"|"VA0022225"|"BUCHANAN TOWN - SEWAGE TREATMENT PLANT"|-79.6685000003241|37.5288333334053|"BUCHANAN"|"Botetourt"|"Municipal"|"Effective"
"VA0022241001"|"EXO"|"VA0022241"|"BROOKNEAL TOWN - STAUNTON RIVER LAGOON"|-78.9391666668581|37.0366666666536|"BROOKNEAL"|"Campbell"|"Municipal"|"Effective"
"VA0022250001"|"EXO"|"VA0022250"|"BROOKNEAL TOWN - FALLING RIVER LAGOON"|-78.9324999996401|37.0516666666094|"BROOKNEAL"|"Campbell"|"Municipal"|"Effective"
"VA0022322001"|"EXO"|"VA0022322"|"MT SIDNEY WWTP"|-78.9594444446661|38.2477777780863|"MOUNT SIDNEY"|"Augusta"|"Municipal"|"Effective"
"VA0022349001"|"EXO"|"VA0022349"|"WEYERS CAVE WWTP"|-78.8816666670433|38.2988888886859|"WEYERS CAVE"|"Augusta"|"Municipal"|"Effective"
"VA0022373001"|"EXO"|"VA0022373"|"USCG STATION MILFORD HAVEN SEWAGE TREATMENT PLANT"|-76.3055555551756|37.4888888891706|"HUDGINS"|"Mathews"|"Municipal"|"Effective"
"VA0022390001"|"EXO"|"VA0022390"|"BEDFORD WASTEWATER TREATMENT PLANT"|-79.463694444374|37.328583333245|"BEDFORD"|"Bedford"|"Municipal"|"Admin Continued"
"VA0022471001"|"EXO"|"VA0022471"|"RAPPAHANNOCK COUNTY ELEMENTARY SCHOOL"|-78.1769444441786|38.6861111114|"WASHINGTON"|"Rappahannock"|"Commercial"|"Effective"
"VA0022705001"|"EXO"|"VA0022705"|"CLUSTER SPRINGS EARLY LEARNING CENTER"|-78.9124999997826|36.6291666668391|"SOUTH BOSTON"|"Halifax"|"Commercial"|"Effective"
"VA0022721001"|"EXO"|"VA0022721"|"HALIFAX COUNTY SCHOOLS MEADVILLE ELEM"|-79.0428055554102|36.8353833330643|"NATHALIE"|"Halifax"|"Commercial"|"Effective"
"VA0022730001"|"EXO"|"VA0022730"|"HALIFAX COUNTY SCHOOLS SYDNOR JENNINGS ELEM"|-79.0166666665304|36.9233333330178|"NATHALIE"|"Halifax"|"Commercial"|"Effective"
"VA0022748001"|"EXO"|"VA0022748"|"HALIFAX COUNTY SCHOOLS CLAYS MILL ELEMENTARY"|-78.8738888889217|36.8319444444795|"SCOTTSBURG"|"Halifax"|"Commercial"|"Effective"
"VA0022772001"|"EXO"|"VA0022772"|"CLIFTON FORGE TOWN WASTE WATER"|-79.81571|37.81334|"CLIFTON FORGE"|"Alleghany"|"Municipal"|"Terminated"
"VA0022802002"|"EXO"|"VA0022802"|"BASHAM SIMMS WASTEWATER FACILITY"|-77.7158333329598|39.1191666663284|"PURCELLVILLE"|"Loudoun"|"Municipal"|"Effective"
"VA0022845001"|"EXO"|"VA0022845"|"RAPIDAN SERVICE AUTHORITY - MADISON POTW"|-78.2366388889937|38.3800000000993|"MADISON"|"Madison"|"Municipal"|"Effective"
"VA0022985001"|"EXO"|"VA0022985"|"STUART TOWN - WASTE WATER TREATMENT PLANT"|-80.2541100002932|36.6357999997541|"STUART"|"Patrick"|"Municipal"|"Effective"
"VA0022993001"|"EXO"|"VA0022993"|"USDA - FOREST SERVICE - GRINDSTONE RECREATION AREA"|-81.5483333332722|36.6875000001996|"MARION"|"Smyth"|"Commercial"|"Effective"
"VA0023027001"|"EXO"|"VA0023027"|"FLATWOODS JOB CORPS CIVILIAN CONSERVATION CTR STP"|-82.460507|36.8956|"COEBURN"|"Wise"|NA|"Terminated"
"VA0023108001"|"EXO"|"VA0023108"|"VDOT INTERSTATE 64 GOOCHLAND REST AREA"|-77.7661111114523|37.7044444442517|"GOOCHLAND"|"Goochland"|"Commercial"|"Effective"
"VA0023141001"|"EXO"|"VA0023141"|"VDOT I81 REST AREA - BOTETOURT"|-79.8120800004311|37.4691499996848|"BOTETOURT"|"Botetourt"|"Commercial"|"Effective"
"VA0023183001"|"EXO"|"VA0023183"|"LOVETTSVILLE TOWN WASTEWATER TREATMENT FACILITY"|-77.6494444441198|39.2813888892036|"LOVETTSVILLE"|""|"Municipal"|"Effective"
"VA0023281001"|"EXO"|"VA0023281"|"MONTEREY STP"|-79.5730460000922|38.4149769997859|"MONTEREY"|"Highland"|"Municipal"|"Effective"
"VA0023299001"|"EXO"|"VA0023299"|"GUNSTON ELEMENTARY SCHOOL"|-77.2122222222684|38.6833333335396|"FAIRFAX"|"Fairfax"|"Commercial"|"Effective"
"VA0023329001"|"EXO"|"VA0023329"|"DOC - CAROLINE CORRECTIONAL UNIT 2"|-77.3261111109945|37.8375000000508|"HANOVER"|"Hanover"|"Commercial"|"Effective"
"VA0023345001"|"EXO"|"VA0023345"|"DOC BASKERVILLE CORRECTIONAL UNIT"|-78.3011111107839|36.7200000001317|"BASKERVILLE"|"Mecklenburg"|"Commercial"|"Effective"
"VA0023370001"|"EXO"|"VA0023370"|"DOC - WHITE POST CORRECTIONAL UNIT 7"|-78.1388888892186|39.0508333334144|"WHITE POST"|"Clarke"|"Commercial"|"Effective"
"VA0023400001"|"EXO"|"VA0023400"|"DOC - COLD SPRINGS CORRECTIONAL UNIT 10"|-79.1498779999126|37.9898500000298|"GREENVILLE"|"Augusta"|"Commercial"|"Effective"
"VA0023418001"|"EXO"|"VA0023418"|"DOC - FLUVANNA CORRECTIONAL CENTER FOR WOMEN"|-78.270555555995|37.9786111111538|"TROY"|"Fluvanna"|"Commercial"|"Effective"
"VA0023426001"|"EXO"|"VA0023426"|"DOC CENTRAL VIRGINIA CORRECTIONAL CENTER FOR WOMEN"|-77.5672222219844|37.3980555552685|"CHESTERFIELD"|"Chesterfield"|"Commercial"|"Effective"
"VA0023469001"|"EXO"|"VA0023469"|"HAYNESVILLE CORRECTIONAL CENTER"|-76.6763888890853|37.9566666666608|"HAYNESVILLE"|"Richmond"|"Commercial"|"Effective"
"VA0023477001"|"EXO"|"VA0023477"|"DOC - WISE CORRECTIONAL UNIT 18 STP"|-82.4636111114396|36.9183333336604|"COEBURN"|"Wise"|"Commercial"|"Effective"
"VA0023558001"|"EXO"|"VA0023558"|"DOC - PATRICK HENRY CORRECTIONAL UNIT 28"|-79.9522222225058|36.6222222221354|"RIDGEWAY"|"Henry"|"Commercial"|"Effective"
"VA0023817001"|"EXO"|"VA0023817"|"NORTHAMPTON COUNTY FACILITIES BUILDING"|-75.9152777782077|37.4069444442868|"MACHIPONGO"|"Northampton"|"Commercial"|"Effective"
"VA0023825001"|"EXO"|"VA0023825"|"SHENANDOAH STP"|-78.6324000004222|38.4875200003169|"SHENANDOAH"|"Page"|"Municipal"|"Effective"
"VA0023892001"|"EXO"|"VA0023892"|"BREAKS INTERSTATE PARK CAMP 1 STP"|-82.2983333333175|37.2883333331368|"BREAKS"|"Dickenson"|"Municipal"|"Effective"
"VA0023914001"|"EXO"|"VA0023914"|"HAMILTON HOLMES WASTEWATER TREATMENT PLANT"|-77.0375000001185|37.6958333331623|"KING WILLIAM"|"King William"|"Municipal"|"Effective"
"VA0023965001"|"EXO"|"VA0023965"|"CAMPBELL CO UTIL AND SERV AUTH - RUSTBURG"|-79.0991666666162|37.2730555554195|"RUSTBURG"|"Campbell"|"Municipal"|"Effective"
"VA0024031001"|"EXO"|"VA0024031"|"SHAWSVILLE WASTEWATER TREATMENT PLANT"|-80.2448611114179|37.1813333333521|"SHAWSVILLE"|"Montgomery"|"Municipal"|"Effective"
"VA0024040001"|"EXO"|"VA0024040"|"RINER WWTP"|-80.444170000112|37.0563400001048|"RINER"|"Montgomery"|"Municipal"|"Effective"
"VA0024058001"|"EXO"|"VA0024058"|"KEYSVILLE WWTP"|-78.4927777780311|37.0383333331602|"KEYSVILLE"|"Charlotte"|"Municipal"|"Effective"
"VA0024101001"|"EXO"|"VA0024101"|"NATURAL BRIDGE OF VIRGINIA"|-79.5428089995812|37.6263039997246|"NATURAL BRIDGE"|"Rockbridge"|"Municipal"|"Effective"
"VA0024112001"|"EXO"|"VA0024112"|"FOXCROFT SCHOOL"|-77.7438888888893|39.0058333335022|"MIDDLEBURG"|"Loudoun"|"Commercial"|"Effective"
"VA0024121001"|"EXO"|"VA0024121"|"THE MADEIRA SCHOOL"|-77.2358333336854|38.9744444442716|"MCLEAN"|""|"Commercial"|"Effective"
"VA0024147002"|"EXO"|"VA0024147"|"FORK UNION MILITARY ACADEMY STP"|-78.2493979996389|37.757927000187|"FORK UNION"|"Fluvanna"|"Commercial"|"Effective"
"VA0024163001"|"EXO"|"VA0024163"|"MARY MOTHER OF THE CHURCH ABBEY STP"|-77.6966666669537|37.5750000000366|"RICHMOND"|"Richmond (city)"|"Commercial"|"Effective"
"VA0024406001"|"EXO"|"VA0024406"|"BIG MEADOWS STP"|-78.4469444440512|38.5208333330033|"SKYLINE DRIVE"|"Page"|"Municipal"|"Effective"
"VA0024414001"|"EXO"|"VA0024414"|"LOFT MOUNTAIN STP"|-78.6841666664295|38.264722222506|"SKYLINE DRIVE"|"Page"|"Municipal"|"Effective"
"VA0024422001"|"EXO"|"VA0024422"|"SKYLAND STP"|-78.3849999997238|38.5916666666621|"SKYLINE DRIVE"|"Page"|"Municipal"|"Effective"
"VA0024431001"|"EXO"|"VA0024431"|"MATHEWS ARM STP"|-78.3047222223434|38.7650000001672|"SKYLINE DRIVE"|"Page"|"Municipal"|"Effective"
"VA0024457001"|"EXO"|"VA0024457"|"US NASA - WALLOPS FLIGHT FACILITY - MAIN BASE"|-75.4791666663616|37.9458333331|"WALLOPS ISLAND"|"Accomack"|"Commercial"|"Effective"
"VA0024481001"|"EXO"|"VA0024481"|"UNITED COMPANY STP"|-82.004281|36.603994|"ABINGDON"|"Washington"|"Industrial"|"Terminated"
"VA0024490001"|"EXO"|"VA0024490"|"EDGEMONT CENTER INCORPORATED STP"|-81.0433333337268|36.941666666817|"WYTHEVILLE"|"Wythe"|"Commercial"|"Expired"
"VA0024678001"|"EXO"|"VA0024678"|"VIRGINIA AMERICAN WATER PRINCE WILLIAM - SECTION 8"|-77.3455555558493|38.6455555553713|"DALE CITY"|"Prince William"|"Municipal"|"Admin Continued"
"VA0024724001"|"EXO"|"VA0024724"|"VIRGINIA AMERICAN WATER PRINCE WILLIAM - SECTION 1"|-77.3066666670379|38.6250000002033|"DALE CITY"|"Prince William"|"Municipal"|"Admin Continued"
"VA0024732001"|"EXO"|"VA0024732"|"MASSANUTTEN PUBLIC SERVICE CORPORATION STP"|-78.7127777773617|38.4049999997775|"MCGAHEYSVILLE"|""|"Municipal"|"Effective"
"VA0024759001"|"EXO"|"VA0024759"|"MOUNT WEATHER EMERGENCY OPERATIONS CENTER"|-77.8813888890324|39.0588888887222|"LOUDOUN COUNTY"|"Loudoun"|"Commercial"|"Effective"
"VA0024775001"|"EXO"|"VA0024775"|"MIDDLEBURG WASTEWATER TREATMENT PLANT"|-77.7266666667399|38.9730555557666|"MIDDLEBURG"|"Loudoun"|"Municipal"|"Effective"
"VA0024899001"|"EXO"|"VA0024899"|"ASHLAND WWTP"|-77.4711111113087|37.8086111112635|"ASHLAND"|"Hanover"|"Municipal"|"Admin Continued"
"VA0024945001"|"EXO"|"VA0024945"|"LAKE MONTICELLO WWTP"|-78.2963888892192|37.9150000002301|"PALMYRA"|"Fluvanna"|"Municipal"|"Effective"
"VA0024970001"|"EXO"|"VA0024970"|"LYNCHBURG REGIONAL WASTEWATER TREATMENT PLANT"|-79.113888889008|37.3980555552685|"LYNCHBURG"|""|"Municipal"|"Effective"
"VA0024988001"|"EXO"|"VA0024988"|"UOSA - CENTREVILLE"|-77.4588888886745|38.8052777774664|"CENTREVILLE"|"Fairfax"|"Municipal"|"Effective"
"VA0024996001"|"EXO"|"VA0024996"|"FALLING CREEK WWTP"|-77.4269444441333|37.4361111108502|"RICHMOND"|""|"Municipal"|"Effective"
"VA0024996003"|"EXO"|"VA0024996"|"FALLING CREEK WWTP"|-77.4338888893018|37.4433333335987|"RICHMOND"|""|"Municipal"|"Effective"
"VA0024996004"|"EXO"|"VA0024996"|"FALLING CREEK WWTP"|-77.4338888893018|37.4433333335987|"RICHMOND"|""|"Municipal"|"Effective"
"VA0025020001"|"EXO"|"VA0025020"|"WVWA - WPCP"|-79.9108300002888|37.266590000274|"ROANOKE"|""|"Municipal"|"Admin Continued"
"VA0025054001"|"EXO"|"VA0025054"|"BLUEFIELD WESTSIDE WWTP"|-81.2819444440608|37.2608333331796|"BLUEFIELD"|"Tazewell"|"Municipal"|"Effective"
"VA0025101001"|"EXO"|"VA0025101"|"PWCSA - H L MOONEY WASTEWATER TREATMENT WORKS"|-77.2702777779842|38.6108333334637|"WOODBRIDGE"|""|"Municipal"|"Effective"
"VA0025127001"|"EXO"|"VA0025127"|"FREDERICKSBURG WASTEWATER TREATMENT FACILITY"|-77.4491666666962|38.2883333336393|"FREDERICKSBURG"|""|"Municipal"|"Admin Continued"
"VA0025143001"|"EXO"|"VA0025143"|"ARLINGTON COUNTY WATER POLLUTION CONTROL FACILITY"|-77.0663888890011|38.8441666668948|"ARLINGTON"|"Arlington"|"Municipal"|"Admin Continued"
"VA0025151002"|"EXO"|"VA0025151"|"WAYNESBORO WWTP"|-78.8741666668722|38.0830555554893|"WAYNESBORO"|"Augusta"|"Municipal"|"Effective"
"VA0025160001"|"EXO"|"VA0025160"|"ALEXANDRIA RENEW ENTERPRISES WWTP"|-77.0572222220255|38.7936111111805|"ALEXANDRIA"|""|"Municipal"|"Effective"
"VA0025160002"|"EXO"|"VA0025160"|"ALEXANDRIA RENEW ENTERPRISES WWTP"|-77.0599999997335|38.7969444445663|"ALEXANDRIA"|""|"Municipal"|"Effective"
"VA0025194001"|"EXO"|"VA0025194"|"BLACKSTONE WWTP"|-77.9541666662416|37.039444444635|"FORT PICKETT"|"Nottoway"|"Municipal"|"Admin Continued"
"VA0025291001"|"EXO"|"VA0025291"|"FISHERSVILLE REGIONAL WWTP"|-78.996111110772|38.1280555554176|"STAUNTON"|"Augusta"|"Municipal"|"Effective"
"VA0025305001"|"EXO"|"VA0025305"|"MARTINSVILLE CITY SEWAGE TREATMENT PLANT"|-79.8361111110743|36.645833333508|"MARTINSVILLE"|""|"Municipal"|"Effective"
"VA0025364001"|"EXO"|"VA0025364"|"NOMAN M COLE JR POLLUTION CONTROL PLANT"|-77.2008333334856|38.698055555649|"LORTON"|"Fairfax"|"Municipal"|"Admin Continued"
"VA0025437001"|"EXO"|"VA0025437"|"SOUTH CENTRAL WASTEWATER AUTHORITY WWTF"|-77.3923888890136|37.2397777774318|"PETERSBURG"|""|"Municipal"|"Effective"
"VA0025470001"|"EXO"|"VA0025470"|"SCOTTSVILLE WRRF"|-78.4933240004362|37.7970289999491|"SCOTTSVILLE"|"Albemarle"|"Municipal"|"Effective"
"VA0025518001"|"EXO"|"VA0025518"|"MOORES CREEK ADVANCED WATER RESOURCE RECOVERY FAC"|-78.4569444448782|38.0186111111421|"CHARLOTTESVILLE"|""|"Municipal"|"Effective"
"VA0025542001"|"EXO"|"VA0025542"|"COVINGTON CITY - WASTEWATER TREATMENT PLANT"|-79.9950700002491|37.7571700000568|"COVINGTON"|""|"Municipal"|"Effective"
"VA0025569001"|"EXO"|"VA0025569"|"HANOVER COUNTY DOSWELL WTP"|-77.4280555559352|37.8566666664617|"HANOVER"|""|"Municipal"|"Effective"
"VA0025658001"|"EXO"|"VA0025658"|"MASSAPONAX WASTEWATER TREATMENT FACILITY"|-77.413888888546|38.2555555554019|"FREDERICKSBURG"|"Spotsylvania"|"Municipal"|"Effective"
"VA0025992001"|"EXO"|"VA0025992"|"FLOYD TOWN - FLOYD CO - PUBLIC SERVICE AUTHORITY"|-80.3380555603511|36.9102799999937|"FLOYD"|"Floyd"|"Municipal"|"Effective"
"VA0026051001"|"EXO"|"VA0026051"|"TRANSMONTAIGNE MONTVALE ATLANTIC TERMINAL"|-79.7366666667895|37.3844444442109|"MONTVALE"|"Bedford"|"Commercial"|"Effective"
"VA0026051002"|"EXO"|"VA0026051"|"TRANSMONTAIGNE MONTVALE ATLANTIC TERMINAL"|-79.7386111115445|37.3838888892175|"MONTVALE"|"Bedford"|"Commercial"|"Effective"
"VA0026051101"|"EXO"|"VA0026051"|"TRANSMONTAIGNE MONTVALE ATLANTIC TERMINAL"|-79.73694444474|37.3841666665149|"MONTVALE"|"Bedford"|"Commercial"|"Effective"
"VA0026212001"|"EXO"|"VA0026212"|"ROUND HILL TOWN WASTEWATER TREATMENT PLANT"|-77.7572222224271|39.1205555555742|"ROUND HILL"|""|"Municipal"|"Effective"
"VA0026221001"|"EXO"|"VA0026221"|"ST PAUL WASTEWATER TREATMENT PLANT"|-82.3180555552245|36.9005555553222|"ST PAUL"|"Wise"|"Municipal"|"Effective"
"VA0026221102"|"EXO"|"VA0026221"|"ST PAUL WASTEWATER TREATMENT PLANT"|-82.3180555552245|36.9005555553222|"ST PAUL"|"Wise"|"Municipal"|"Effective"
"VA0026239001"|"EXO"|"VA0026239"|"KENBRIDGE STP"|-78.1133333330467|36.9619444444435|"KENBRIDGE"|"Lunenburg"|"Municipal"|"Effective"
"VA0026247001"|"EXO"|"VA0026247"|"BOYDTON WWTP"|-78.3734722224149|36.6693611111722|"BOYDTON"|"Mecklenburg"|"Municipal"|"Effective"
"VA0026263001"|"EXO"|"VA0026263"|"HRSD URBANNA SEWAGE TREATMENT PLANT"|-76.5827777781672|37.6244444447495|"URBANNA"|"Middlesex"|"Municipal"|"Effective"
"VA0026298001"|"EXO"|"VA0026298"|"TAZEWELL WWTP"|-81.5577777781983|37.1255555556223|"TAZEWELL"|"Tazewell"|"Municipal"|"Effective"
"VA0026379001"|"EXO"|"VA0026379"|"CHILHOWIE REGIONAL WASTEWATER TREATMENT PLANT"|-81.6861111113657|36.7916666667694|"CHILHOWIE"|"Smyth"|"Municipal"|"Admin Continued"
"VA0026409001"|"EXO"|"VA0026409"|"TOWN OF COLONIAL BEACH WASTEWATER TREATMENT PLANT"|-76.9708349997028|38.2516669997099|"COLONIAL BEACH"|"Westmoreland"|"Municipal"|"Effective"
"VA0026417001"|"EXO"|"VA0026417"|"BOYKINS TOWN - WASTE WATER TREATMENT PLANT"|-77.2038888891442|36.5486111108914|"BOYKINS"|"Southampton"|"Municipal"|"Effective"
"VA0026433001"|"EXO"|"VA0026433"|"ELKTON STP"|-78.6352777776894|38.4102777781144|"ELKTON"|"Rockingham"|"Municipal"|"Effective"
"VA0026441001"|"EXO"|"VA0026441"|"MT JACKSON STP"|-78.6313888890777|38.748611111422|"MOUNT JACKSON"|"Shenandoah"|"Municipal"|"Effective"
"VA0026468001"|"EXO"|"VA0026468"|"WOODSTOCK STP"|-78.4800000003943|38.8861111114488|"WOODSTOCK"|"Shenandoah"|"Municipal"|"Effective"
"VA0026484001"|"EXO"|"VA0026484"|"SCHUYLER STP"|-78.694760999835|37.78802599994|"SCHUYLER"|"Nelson"|"Municipal"|"Effective"
"VA0026514001"|"EXO"|"VA0026514"|"DAHLGREN DISTRICT WASTEWATER TREATMENT PLANT"|-77.0572222220255|38.3441666669944|"DAHLGREN"|""|"Municipal"|"Effective"
"VA0026531001"|"EXO"|"VA0026531"|"WOLF CREEK WATER RECLAMATION FACILITY"|-81.9808333335588|36.6858333333256|"ABINGDON"|"Washington"|"Municipal"|"Effective"
"VA0026557001"|"EXO"|"VA0026557"|"PHILIP MORRIS USA INCORPORATED - PARK 500"|-77.2822222226679|37.3402777778429|"CHESTER"|""|"Industrial"|"Effective"
"VA0026565001"|"EXO"|"VA0026565"|"CLINTWOOD WWTP"|-82.4175000004076|37.1536111110959|"CLINTWOOD"|"Dickenson"|"Municipal"|"Effective"
"VA0026778001"|"EXO"|"VA0026778"|"WASHINGTON COUNTY PUBLIC SCHOOLS - HOLSTON HIGH"|-81.7966666664828|36.6538888886355|"DAMASCUS"|""|"Commercial"|"Effective"
"VA0026786001"|"EXO"|"VA0026786"|"WASHINGTON COUNTY PUBLIC SCHOOLS -VALLEY INSTITUTE"|-82.270277777388|36.6372222219843|"BRISTOL"|"Washington"|"Commercial"|"Effective"
"VA0026808001"|"EXO"|"VA0026808"|"SALTVILLE TOWN - WWTP"|-81.7697222223551|36.8858333334537|"SALTVILLE"|"Smyth"|"Municipal"|"Effective"
"VA0026891002"|"EXO"|"VA0026891"|"WARSAW WASTEWATER TREATMENT PLANT"|-76.72305555512|37.9152777775034|"WARSAW"|"Richmond"|"Municipal"|"Effective"
"VA0026972001"|"EXO"|"VA0026972"|"BUCHANAN CNTY PUBLIC SCHOOLS - HURLEY HIGH SCHOOL"|-82.0002777775154|37.3808333331319|"HURLEY"|"Buchanan"|"Commercial"|"Effective"
"VA0026999001"|"EXO"|"VA0026999"|"BUCHANAN CNTY PUBLIC SCHOOLS - J M BEVINS ELEM"|-81.978889|37.312778|"GRUNDY"|""|"Commercial"|"Terminated"
"VA0027065001"|"EXO"|"VA0027065"|"COOPER INDUSTRIES LLC"|-78.4958333336896|38.136111111219|"EARLYSVILLE"|"Albemarle"|"Industrial"|"Effective"
"VA0027197001"|"EXO"|"VA0027197"|"MIDDLEBURG ACADEMY"|-77.7891944446735|38.9908611111759|"MIDDLEBURG"|""|"Municipal"|"Effective"
"VA0027278001"|"EXO"|"VA0027278"|"PEARSON ELEMENTARY SCHOOL"|-77.6772222220989|38.6527777778015|"CATLETT"|"Fauquier"|"Commercial"|"Effective"
"VA0027375001"|"EXO"|"VA0027375"|"CAPRON TOWN - ELEMENTARY SCHOOL"|-77.1901944445403|36.7046944447617|"CAPRON"|"Southampton"|"Commercial"|"Effective"
"VA0027421001"|"EXO"|"VA0027421"|"DICKENSON CNTY PUBLIC SCHOOLS - ERVINTON E S STP"|-82.3447222223|37.0672222221011|"NORA"|"Dickenson"|"Commercial"|"Effective"
"VA0027464001"|"EXO"|"VA0027464"|"DICKENSON CNTY PUBLIC SCHOOLS - SANDLICK E S STP"|-82.276944444606|37.1830555556153|"BIRCHLEAF"|"Dickenson"|"Commercial"|"Effective"
"VA0027481001"|"EXO"|"VA0027481"|"BLACKSBURG COUNTRY CLUB WWTP"|-80.3599999995736|37.2141666666664|"BLACKSBURG"|"Montgomery"|"Commercial"|"Effective"
"VA0027537001"|"EXO"|"VA0027537"|"RIVERSIDE SHORE MEMORIAL HOSPITAL"|-75.8647222226631|37.4791666666394|"NASSAWADOX"|"Northampton"|"Commercial"|"Effective"
"VA0027553001"|"EXO"|"VA0027553"|"EAGLE EYRIE BAPTIST CONFERENCE CENTER SEWAGE TREAT"|-79.2780555553283|37.4841666669294|"LYNCHBURG"|""|"Municipal"|"Effective"
"VA0027561001"|"EXO"|"VA0027561"|"CHILDRENS HOME OF VA BAPTISTS LAGOON"|-77.4863888887031|37.270000000333|"PETERSBURG"|""|"Municipal"|"Effective"
"VA0027618001"|"EXO"|"VA0027618"|"US DEPARTMENT OF LABOR-RESCARE INCORPORATED"|-79.1416666669871|37.5486111108739|"MONROE"|"Amherst"|"Commercial"|"Effective"
"VA0027642001"|"EXO"|"VA0027642"|"LAKE HOLIDAY WWTP"|-78.3080399998266|39.3127370003042|"CROSS JUNCTION"|"Frederick"|"Municipal"|"Effective"
"VA0027685001"|"EXO"|"VA0027685"|"PITTSYLVANIA CO - DAN RIVER HIGH SCHOOL"|-79.3052777774064|36.6594444447543|"RINGGOLD"|"Pittsylvania"|"Commercial"|"Effective"
"VA0027693001"|"EXO"|"VA0027693"|"PITTSYLVANIA CO - TUNSTALL HIGH SCHOOL"|-79.5297222221479|36.6694444445211|"DRY FORK"|"Pittsylvania"|"Commercial"|"Effective"
"VA0027707001"|"EXO"|"VA0027707"|"PITTSYLVANIA CO - MOUNT AIRY ELEMENTARY SCHOOL"|-79.1783333330931|36.9466666664423|"GRETNA"|""|"Commercial"|"Effective"
"VA0027715001"|"EXO"|"VA0027715"|"PITTSYLVANIA CO - UNION HALL ELEM SCHOOL"|-79.5447222224902|36.7702777776587|"CHATHAM"|"Pittsylvania"|"Commercial"|"Effective"
"VA0027839001"|"EXO"|"VA0027839"|"WOODBERRY FOREST SCHOOL"|-78.1147990000097|38.2882660003371|"WOODBERRY FOREST"|"Madison"|"Commercial"|"Effective"
"VA0027839002"|"EXO"|"VA0027839"|"WOODBERRY FOREST SCHOOL"|-78.1180555555097|38.298055555653|"WOODBERRY FOREST"|"Madison"|"Commercial"|"Effective"
"VA0027855001"|"EXO"|"VA0027855"|"WOODBRIDGE MOBILE HOME PARK STP"|-77.2883333330867|38.6619444447548|"WOODBRIDGE"|"Buchanan"|"Municipal"|"Admin Continued"
"VA0027901001"|"EXO"|"VA0027901"|"HARRISTON WWTP"|-78.8333333333058|38.2136111114233|"GROTTOES"|"Rockingham"|"Municipal"|"Effective"
"VA0027910001"|"EXO"|"VA0027910"|"MANAKIN FARMS WATEWATER TREATMENT PLANT (WWTP)"|-77.7286111114949|37.6083333331131|"MANAKIN"|"Caroline"|"Municipal"|"Effective"
"VA0027944001"|"EXO"|"VA0027944"|"NATURAL BRIDGE JUVENILE CORRECTIONAL CENTER"|-79.5102777781914|37.5858333332657|"NATURAL BRIDGE STATION"|"Rockbridge"|"Commercial"|"Effective"
"VA0027952001"|"EXO"|"VA0027952"|"CRAIG SPRINGS CAMP AND RETREAT CENTER"|-80.2916666668769|37.4841666669294|"NEW CASTLE"|"Craig"|"Commercial"|"Effective"
"VA0027979001"|"EXO"|"VA0027979"|"ALLEGHANY COUNTY - LOW MOOR WWTP"|-79.8897777776879|37.7909444443937|"LOW MOOR"|"Alleghany"|"Municipal"|"Effective"
"VA0028029001"|"EXO"|"VA0028029"|"RIVER RIDGE ASSOCIATION INC"|-78.1455555555384|36.581388889233|"BRACEY"|"Mecklenburg"|"Commercial"|"Effective"
"VA0028037001"|"EXO"|"VA0028037"|"SKYLINE SWANNANOA STP"|-78.8674500003237|38.0324800002344|"WAYNESBORO"|""|"Municipal"|"Effective"
"VA0028233001"|"EXO"|"VA0028233"|"WARM SPRINGS STP"|-79.7977777781638|38.0497222220165|"WARM SPRINGS"|"Bath"|"Municipal"|"Effective"
"VA0028291001"|"EXO"|"VA0028291"|"NOTTOWAY MOTEL AND RESTAURANT"|-77.7302777774011|36.9444444443727|"WARFIELD"|"Brunswick"|"Commercial"|"Admin Continued"
"VA0028363001"|"EXO"|"VA0028363"|"US MARINE CORPS - MCB QUANTICO - MAINSIDE STP"|-77.2986666663763|38.51491666695|"QUANTICO"|"Prince William"|"Commercial"|"Admin Continued"
"VA0028371001"|"EXO"|"VA0028371"|"US MARINE CORPS - MCB QUANTICO - CAMP UPSHUR STP"|-77.5291666670245|38.6230555552902|"QUANTICO"|"Prince William"|"Commercial"|"Effective"
"VA0028380001"|"EXO"|"VA0028380"|"STONEY CREEK SANITARY DISTRICT STP"|-78.7438888889498|38.8291666664319|"BASYE"|"Shenandoah"|"Municipal"|"Effective"
