bundle	name	ftype	hydrocode	fstatus	wkt_geom
facility	"LACY AUTO PARTS, INC"	unknown	echo_VAU000035	inactive	POINT (-77.44319 37.46877)
facility	LAGO MAR	unknown	echo_VAU001541	inactive	POINT (-76.05734 36.75152)
facility	LAKE ANNA ENVIRONMENTAL SERVICES STP	wwtp	echo_VAN030146	inactive	POINT (-77.827121 38.08437)
facility	LAKE ANNA ENVIRONMENTAL SERVICES STP	wwtp	echo_VA0072079	active	POINT (-77.827121 38.08437)
facility	LAKE CAROLINE WATER TREATMENT	wwtp	echo_VA0090930	inactive	POINT (-77.50693 37.98405)
facility	LAKE HOLIDAY WWTP	wwtp	echo_VAN010123	inactive	POINT (-78.306389 39.311667)
facility	LAKE HOLIDAY WWTP	wwtp	echo_VA0027642	active	POINT (-78.306389 39.311667)
facility	LAKE LAND OR WASTEWATER TREATMENT PLANT	wwtp	echo_VAN030110	inactive	POINT (-77.552249 38.008878)
facility	LAKE LAND OR WASTEWATER TREATMENT PLANT	wwtp	echo_VA0060887	active	POINT (-77.552238 38.008816)
facility	LAKE MONTICELLO STP	wwtp	echo_VA0024945	active	POINT (-78.29935 37.91735)
facility	LAKE MONTICELLO STP	wwtp	echo_VAN040074	inactive	POINT (-78.29935 37.91735)
facility	LAKE MONTICELLO WTP	wwtp	echo_VA0092622	inactive	POINT (-78.33618 37.94102)
facility	LAKE MOONEY WATER TREATMENT FACILITY	wwtp	echo_VA0092568	inactive	POINT (-77.538447 38.333834)
facility	LAKE OF THE WOODS SERVICE CO	industrial	echo_VAL029424	inactive	POINT (-81.110882 37.107212)
facility	LAKE PACKING COMPANY INCORPORATED	commercial	echo_VA0089231	active	POINT (-76.47862 37.97445)
facility	LAKE WILDERNESS PUBLIC WATER SYSTEMS	unknown	echo_VA0081621	inactive	POINT (-77.73217 38.29677)
facility	LAKES OF JOLLIFF	unknown	echo_VAU001820	inactive	POINT (-81.110882 37.107212)
facility	LAKEVIEW MOTEL & RESTAURAN	unknown	echo_VA0072532	inactive	POINT (-80.694167 36.666667)
facility	LANDSDOWNE TOWN CENTER-BEAZER	municipal	echo_VAU001774	inactive	POINT (-81.110882 37.107212)
facility	LANDSDOWNE TOWN CENTER-VAN MET	municipal	echo_VAU001775	inactive	POINT (-81.110882 37.107212)
facility	LANIER FARMS	agriculture	echo_VAR102337	inactive	POINT (-81.110882 37.107212)
facility	LARRY MOORE	unknown	echo_VAU520021	inactive	POINT (-81.110882 37.107212)
facility	LAUREL CREEK	unknown	echo_VAU000049	inactive	POINT (-77.20124 38.76417)
facility	LAWNES POINT WASTEWATER TREATMENT PLANT	wwtp	echo_VA0091952	active	POINT (-76.67341 37.09715)
facility	LAWRENCEVILLE WASTEWATER TREATMENT PLANT	wwtp	echo_VA0020354	active	POINT (-77.83949 36.7477)
facility	LCSA - SAINT LOUIS COMMUNITY	municipal	echo_VA0062189	active	POINT (-77.558716 39.103252)
facility	LEBANON CHEMICAL	industrial	echo_VAU000001	inactive	POINT (-77.41393 37.5095)
facility	LEBANON WWTP	wwtp	echo_VA0020745	active	POINT (-82.040277 36.911111)
facility	LEE COUNTY PSA - HICKORY FLATS WWTP	wwtp	echo_VA0089397	active	POINT (-83.017628 36.697425)
facility	LEE COUNTY PUBLIC SERVICE AUTHORITY - CROSS CREEK	municipal	echo_VA0075515	active	POINT (-82.916667 36.768333)
facility	LEE COUNTY PUBLIC SERVICE AUTHORITY-ROSE HILL WWTP	wwtp	echo_VA0088111	active	POINT (-83.355278 36.667222)
facility	LEESBURG TOWN - WATER POLLUTION CONTROL DIVISION	wwtp	echo_VALL92282	inactive	POINT (-77.530644 39.092486)
facility	LEESBURG TOWN - WATER POLLUTION CONTROL DIVISION	wwtp	echo_VA0092282	active	POINT (-77.52865 39.09505)
facility	LEESBURG TOWN - WATER POLLUTION CONTROL DIVISION	wwtp	echo_VAN010061	inactive	POINT (-77.530644 39.092486)
facility	LEESBURG WATER POLL.CONT.FAC.	unknown	echo_MD0066184	inactive	POINT (-77.52865 39.09505)
facility	LEESBURG WATER POLLUTION	unknown	echo_VAL092282	inactive	POINT (-77.52865 39.09505)
facility	LEGACY LANDCAPES	unknown	echo_VAU001672	inactive	POINT (-79.88817 37.06688)
facility	LEIGH AVE WTP	wwtp	echo_VA0089893	inactive	POINT (-78.905556 36.691667)
facility	LEONARD PROPERTY	unknown	echo_VAU000041	inactive	POINT (-81.110882 37.107212)
facility	LESSBURG STP	wwtp	echo_VAL021377	inactive	POINT (-77.56593 39.11584)
facility	LEXINGTON STP	wwtp	echo_VAL020567	inactive	POINT (-79.43869 37.78299)
facility	LEXINGTON-ROCKBRIDGE REGIONAL	unknown	echo_VAL088161	inactive	POINT (-79.414588 37.795135)
facility	LEXINGTON-ROCKBRIDGE REGIONAL WQCF	unknown	echo_VA0088161	active	POINT (-79.414588 37.795135)
facility	LEXINGTON-ROCKBRIDGE REGIONAL WQCF	unknown	echo_VAN040068	inactive	POINT (-79.414588 37.795135)
facility	LHOIST NORTH AMERICA - KIMBALLTON PLANT	manufacturing	echo_VA0000523	active	POINT (-80.6625 37.3828)
facility	LIBERTY VILLAGE	municipal	echo_VAU001797	inactive	POINT (-79.17707 37.342704)
facility	LIEDFELD-WINDSOR BUSINESS PARK	unknown	echo_VAU001703	inactive	POINT (-77.43392 37.64623)
facility	LIGHTFOOT ELEMENTARY SCHOOL	municipal	echo_VA0062961	active	POINT (-77.95279 38.24676)
facility	"LIGHTWEIGHT BLOCK COMPANY, INC"	commercial	echo_VAU001593	inactive	POINT (-79.11491 37.39611)
facility	LINCOLN TERMINAL COMPANY	commercial	echo_VA0029785	active	POINT (-77.451871 38.284314)
facility	"LINDSAY HARDWOODS, INC."	commercial	echo_VAU540027	inactive	POINT (-78.460864 37.317839)
facility	LITTLE APPLE PROPERTIES INC	unknown	echo_VA0090999	inactive	POINT (-78.63035 38.7604)
facility	LITTLE FALLS RUN	unknown	echo_VAL076392	inactive	POINT (-77.41134 38.26138)
facility	LITTLE FALLS RUN WASTEWATER TREATMENT FACILITY	wwtp	echo_VAN020031	inactive	POINT (-77.41387 38.258981)
facility	LITTLE FALLS RUN WASTEWATER TREATMENT FACILITY	wwtp	echo_VA0076392	active	POINT (-77.41134 38.26138)
facility	LLEWELLYN BROTHERS LUMBER CO	industrial	echo_VAU001617	inactive	POINT (-81.110882 37.107212)
facility	LOCUST GROVE ELEMENTARY SCHOOL	municipal	echo_VA0078131	active	POINT (-77.83202 38.30011)
facility	LOCUST GROVE TOWN CENTER	municipal	echo_VA0091961	active	POINT (-77.80985 38.30502)
facility	LOFT MOUNTAIN STP	wwtp	echo_VA0024414	active	POINT (-78.4595 38.6654)
facility	LORTON SOUTH - MARKET STREET	unknown	echo_VAU001550	inactive	POINT (-81.110882 37.107212)
facility	LORTON STATION	unknown	echo_VAU001546	inactive	POINT (-81.110882 37.107212)
facility	LORTON STATION	unknown	echo_VAU001547	inactive	POINT (-81.110882 37.107212)
facility	LOUDOUN COMPOSTING	unknown	echo_VA0091430	active	POINT (-77.47494 38.91895)
facility	LOUDOUN COUNTY MILLING COMPANY INCORPORATED	municipal	echo_VA0092924	active	POINT (-77.65028 39.14336)
facility	LOUDOUN VALLEY ESTATES	municipal	echo_VAR102130	inactive	POINT (-77.493543 38.967103)
facility	LOUDOUN VALLEY ESTATES II	municipal	echo_VAR103921	inactive	POINT (-77.504236 38.988903)
facility	LOUDOUN WATER TREATMENT PLANT	wwtp	echo_VA0092754	active	POINT (-77.533333 39.047778)
facility	LOUISA COUNTY WATER AUTHORITY - AGGREGATE NUTRIENT	municipal	echo_VAN030154	inactive	POINT (-77.9719 38.01542)
facility	LOUISA REGIONAL SEWAGE TREATMENT PLANT	wwtp	echo_VA0067954	active	POINT (-77.99196 38.00989)
facility	LOVES TRAVEL STOP 399 - LAMBSBURG	unknown	echo_VA0092614	active	POINT (-80.739101 36.578572)
facility	LOVES TRAVEL STOP 435	unknown	echo_VA0085871	active	POINT (-77.4667 37.93819)
facility	LOVES TRAVEL STOPS AND COUNTRY STORES - MEADOWVIEW	unknown	echo_VA0092851	active	POINT (-81.85707 36.75681)
facility	LOVES TRAVEL STOPS AND COUNTRY STORES 239	unknown	echo_VA0090956	active	POINT (-80.95 36.945833)
facility	LOVETTSVILLE TOWN CENTER	municipal	echo_VAU001759	inactive	POINT (-81.110882 37.107212)
facility	LOVETTSVILLE TOWN WASTEWATER TREATMENT FACILITY	wwtp	echo_VA0023183	active	POINT (-77.64911 39.28172)
facility	LOVETTSVILLE TOWN WASTEWATER TREATMENT FACILITY	wwtp	echo_VAN010129	inactive	POINT (-77.64911 39.28172)
facility	LOVING ARMS RETIREMENT COMMUNITY	municipal	echo_VA0092371	active	POINT (-78.26315 38.90524)
facility	LOWER POTOMAC POLL CONTROL PLT	unknown	echo_VAL025364	inactive	POINT (-77.207057 38.704002)
facility	LOWER SMITH RIVER	unknown	echo_VAL069345	inactive	POINT (-79.82036 36.61936)
facility	LOWER STROUBLES CREEK WWTP	wwtp	echo_VAL060844	inactive	POINT (-80.519444 37.191389)
facility	LOWES HOME IMPROVEMENT	municipal	echo_VAU001726	inactive	POINT (-79.862819 37.016627)
facility	LUCK STONE CORP.	commercial	echo_VAU001655	inactive	POINT (-81.110882 37.107212)
facility	LUCK STONE CORP.	commercial	echo_VAG846024	inactive	POINT (-77.915542 38.443832)
facility	LUCKETTS ELEMENTARY SCHOOL	municipal	echo_VA0021750	active	POINT (-77.5353 39.213)
facility	LUNENBURG COUNTY ADMINSTRATIVE	municipal	echo_VA0091391	inactive	POINT (-78.267484 36.961231)
facility	LURAY WTP	wwtp	echo_VA0092118	inactive	POINT (-78.444167 38.673056)
facility	LURAY WWTP	wwtp	echo_VA0062642	active	POINT (-78.458819 38.684558)
facility	LURAY WWTP	wwtp	echo_VAN010006	inactive	POINT (-78.458819 38.684558)
facility	LYNCHBURG CITY ABERT WATER FIL	unknown	echo_VA0051888	inactive	POINT (-79.232944 37.492972)
facility	LYNCHBURG CITY SCHOOL	municipal	echo_VAU000004	inactive	POINT (-79.14339 37.413)
facility	LYNCHBURG OIL CO	unknown	echo_VAU001693	inactive	POINT (-79.13625 37.37792)
facility	LYNCHBURG READY MIX	unknown	echo_VAG112011	inactive	POINT (-79.19187 37.41414)
facility	LYNCHBURG REDI MIX-AMHERST PLT	unknown	echo_VAG110020	inactive	POINT (-81.110882 37.107212)
facility	LYNCHBURG REDI-MIX	unknown	echo_VAG112012	inactive	POINT (-79.51157 37.33479)
facility	LYNCHBURG REGIONAL AIRPORT	commercial	echo_VAR050168	inactive	POINT (-79.189783 37.3427)
facility	LYNCHBURG REGIONAL WASTEWATER TREATMENT PLANT	wwtp	echo_VA0024970	active	POINT (-79.113797 37.395561)
facility	LYNCHBURG REGIONAL WASTEWATER TREATMENT PLANT	wwtp	echo_VAN040075	inactive	POINT (-79.113797 37.395561)
facility	LYNCHBURG STP	wwtp	echo_VAL024970	inactive	POINT (-79.113797 37.395561)
facility	LYNN FOREST	unknown	echo_VAU001552	inactive	POINT (-81.110882 37.107212)
facility	LYNNEHAVEN	unknown	echo_VAU001684	inactive	POINT (-81.110882 37.107212)
facility	LYON SHIPYARD INCORPORATED - NORFOLK FACILITY	commercial	echo_VA0092495	inactive	POINT (-76.27197 36.84244)
facility	LYON SHIPYARD INCORPORATED - SEALIFT DRYDOCK	commercial	echo_VA0089168	inactive	POINT (-76.26429 36.8376)
facility	"MADISON INC, TOWN OF"	municipal	echo_VAL022845	inactive	POINT (-81.110882 37.107212)
facility	MADISON WOOD PRESERVERS INCORPORATED	commercial	echo_VA0087696	active	POINT (-78.25176 38.37642)
facility	MAGELLAN TERMINALS HOLDINGS LP - MONTVALE TERMINAL	unknown	echo_VA0055328	active	POINT (-79.69729 37.369982)
facility	MAGELLAN TERMINALS HOLDINGS LP - ROANOKE TERMINAL	unknown	echo_VA0086541	active	POINT (-79.98991 37.21346)
facility	MANAKIN FARMS WATEWATER TREATMENT PLANT (WWTP)	wwtp	echo_VA0027910	active	POINT (-77.728611 37.608333)
facility	MANAKIN FARMS WATEWATER TREATMENT PLANT (WWTP)	wwtp	echo_VAN040173	inactive	POINT (-77.728611 37.608333)
facility	MANASSAS CITY WATER TREATMENT PLANT	wwtp	echo_VA0050181	active	POINT (-77.62245 38.76297)
facility	MANEUVER TRAINING CENTER FORT PICKETT	unknown	echo_VA0091766	active	POINT (-77.946196 37.051067)
facility	MAPLE AVE WWTP	wwtp	echo_VA0020362	active	POINT (-78.881111 36.695278)
facility	MARAD JAMES RIVER RESERVE FLEE	unknown	echo_VAU001734	inactive	POINT (-76.57157 37.17136)
facility	MARINA HOTEL AND SUITES AT CHINCOTEAGUE	commercial	echo_VA0091677	active	POINT (-75.382112 37.930339)
facility	MARION WWTP	wwtp	echo_VAL086304	inactive	POINT (-81.5522 36.8225)
facility	MARION WWTP	wwtp	echo_VA0086304	active	POINT (-81.5522 36.8225)
facility	MARLYN MILLS SUBDIVISON	unknown	echo_VAU001685	inactive	POINT (-78.19376 39.17813)
facility	MARSHALL CONCRETE PRODUCTS	industrial	echo_VAG110153	inactive	POINT (-78.866883 36.686405)
facility	MARSHALL CONCRETE PRODUCTS	industrial	echo_VAG110177	inactive	POINT (-79.6325 37.168333)
facility	MARSHALL CONCRETE PRODUCTS	industrial	echo_VAG112007	inactive	POINT (-79.6325 37.168333)
facility	MARSHALL WASTE WATER TREATMENT PLANT	wwtp	echo_VA0031763	active	POINT (-77.86738 38.85799)
facility	MARTIN MARIETTA - RED HILL QUARRY	mining	echo_VAU001859	inactive	POINT (-78.5999 37.95782)
facility	MARTIN'S CHASE	unknown	echo_VAU001765	inactive	POINT (-81.110882 37.107212)
facility	MARTINSVILLE CITY SEWAGE TREATMENT PLANT	wwtp	echo_VA0025305	active	POINT (-79.835099 36.645609)
facility	MARTINSVILLE CONCRETE PRODUCTS	industrial	echo_VAR220111	inactive	POINT (-79.86652 36.68139)
facility	MARTINSVILLE STP	wwtp	echo_VAL025305	inactive	POINT (-79.835099 36.645609)
facility	MARVIN V. TEMPLETON & SONS	unknown	echo_VAR050452	inactive	POINT (-81.110882 37.107212)
facility	MARY MOTHER OF THE CHURCH ABBEY STP	wwtp	echo_VA0024163	active	POINT (-77.675833 37.578611)
facility	MARY WALTER ELEMENTARY SCHOOL	municipal	echo_VA0064726	active	POINT (-77.70184 38.50332)
facility	MASSANUTTEN PUBLIC SERVICE CORPORATION STP	wwtp	echo_VA0024732	active	POINT (-78.71682 38.40488)
facility	MASSANUTTEN PUBLIC SERVICE CORPORATION STP	wwtp	echo_VAN010039	inactive	POINT (-78.71682 38.40488)
facility	MASSANUTTEN PUBLIC SERVICE STP	wwtp	echo_VAL024732	inactive	POINT (-78.71682 38.40488)
facility	MASSAPONAX REGIONAL STP	wwtp	echo_VAL025658	inactive	POINT (-77.42358 38.24944)
facility	MASSAPONAX WASTEWATER TREATMENT FACILITY	wwtp	echo_VA0025658	active	POINT (-77.42358 38.24944)
facility	MATHEWS ARM STP	wwtp	echo_VA0024431	active	POINT (-78.46527 38.66105)
facility	MATOACA HIGH SCHOOL	municipal	echo_VA0090344	active	POINT (-77.46655 37.27005)
facility	MAURY SERVICE AUTHORITY WTP	wwtp	echo_VA0050989	inactive	POINT (-79.45614 37.79581)
facility	MAUZY LIBERTY STP	wwtp	echo_VA0090794	active	POINT (-78.746508 38.562471)
facility	MAYWOOD PROPERTY	industrial	echo_VAU001554	inactive	POINT (-81.110882 37.107212)
facility	"MCCREADY LUMBER CO., INC"	industrial	echo_VAR050772	inactive	POINT (-81.110882 37.107212)
facility	MCGAHEYSVILLE STP	wwtp	echo_VA0072931	active	POINT (-78.72142 38.35937)
facility	MCGAHEYSVILLE STP	wwtp	echo_VAN010155	inactive	POINT (-78.72142 38.35937)
facility	"MCKAY TRUCKING, INC"	unknown	echo_VAU001722	inactive	POINT (-81.110882 37.107212)
facility	MCKENNEY WWTP	wwtp	echo_VA0060402	active	POINT (-77.740472 36.980972)
facility	MEAD WESTVACO CORP	unknown	echo_VAR050604	inactive	POINT (-81.110882 37.107212)
facility	MEADOWBROOK WASTEWATER TREATME	wwtp	echo_VA0092011	inactive	POINT (-77.988056 38.431667)
facility	MECKLENBURG CO SCHLS - PARK VIEW MIDDLE SCHOOL	municipal	echo_VA0021849	active	POINT (-78.19766 36.68824)
facility	MECKLENBURG CO SCHOOLS - PARKVIEW HIGH SCHOOL	municipal	echo_VA0021768	active	POINT (-78.182635 36.703419)
facility	MECKLENBURG CO SCHOOLS BLUESTONE HIGH SCHOOL	municipal	echo_VA0021776	active	POINT (-78.49531 36.70573)
facility	MECKLENBURG CO SCHOOLS BLUESTONE MIDDLE	municipal	echo_VA0021857	active	POINT (-78.53997 36.70939)
facility	MEHERRIN POWELLTON ELEMENTARY	unknown	echo_VA0027022	active	POINT (-77.798001 36.668549)
facility	MERCK SHARP & DOHME CORP - ELKTON PLANT	commercial	echo_VA0002178	active	POINT (-78.65199 38.38433)
facility	MERCK SHARP & DOHME CORP - ELKTON PLANT	commercial	echo_VAN010007	inactive	POINT (-78.619953 38.400452)
facility	METRO WEST (PLUTE/CENTEX)	unknown	echo_VAU001839	inactive	POINT (-81.110882 37.107212)
facility	METROPOLITAN PARK IV AND V	unknown	echo_VAR10C359	inactive	POINT (-77.054279 38.863176)
facility	MIDDLE RIVER - AUGUSTA CO. SVC	unknown	echo_VAL064793	inactive	POINT (-78.97736 38.18358)
facility	MIDDLE RIVER REGIONAL WWTP	wwtp	echo_VA0064793	active	POINT (-78.9798 38.1846)
facility	MIDDLEBURG ACADEMY	unknown	echo_VA0027197	active	POINT (-77.78463 38.98913)
facility	MIDDLEBURG WASTEWATER TREATMENT PLANT	wwtp	echo_VA0024775	active	POINT (-77.728198 38.971563)
facility	MIDDLEBURG WASTEWATER TREATMENT PLANT	wwtp	echo_VAN010120	inactive	POINT (-77.728198 38.971563)
facility	MIDDLESEX COURTHOUSE	unknown	echo_VA0091316	inactive	POINT (-81.110882 37.107212)
facility	MIDDLETON FARMS	agriculture	echo_VAU000045	inactive	POINT (-81.110882 37.107212)
facility	MIDDLETOWN STP	wwtp	echo_VA0020982	active	POINT (-78.288436 39.035016)
facility	MIDDLETOWN STP	wwtp	echo_VAN010121	inactive	POINT (-78.288436 39.035016)
facility	MIDTOWN ELIZABETH RIVER TUNNEL	municipal	echo_VA0005860	active	POINT (-76.308779 36.861319)
facility	MIDTOWN/DOWNTOWN TUNNEL/MLK EXTENSION	municipal	echo_VA0092711	active	POINT (-76.31687 36.85313)
facility	MILL BRANCH STP	wwtp	echo_VA0089907	active	POINT (-81.991394 37.234906)
facility	MILL CREEK HARBOR-VICO CONST.	unknown	echo_VAU001646	inactive	POINT (-76.234073 36.79248)
facility	MILLBORO STP	wwtp	echo_VA0073156	active	POINT (-79.594444 37.981389)
facility	MILLENNIUM PROJECT ARLINGTON NTIONAL CEMETERY	unknown	echo_VAR10C624	inactive	POINT (-77.073056 38.883611)
facility	MILLER MARINE INCORPORATED	commercial	echo_VA0090913	inactive	POINT (-76.31802 37.56127)
facility	MILLERCOORS BREWING CO - SHENANDOAH BREWERY	unknown	echo_VA0073245	active	POINT (-78.6738 38.3569)
facility	MILLERCOORS BREWING CO - SHENANDOAH BREWERY	unknown	echo_VAN010096	inactive	POINT (-78.6667 38.3667)
facility	MINE NO. 11	mining	echo_WV1021516	inactive	POINT (-81.266087 37.246294)
facility	MIRANT POTOMAC RIVER L.L.C.	unknown	echo_DC0022004	active	POINT (-77.04167 38.81953)
facility	MISSIONARY LEARNING CENTER WWTP	wwtp	echo_VA0067105	active	POINT (-77.6625 37.748056)
facility	MODINE MANUFACTURING CO - BUENA VISTA	manufacturing	echo_VA0002771	active	POINT (-79.359754 37.727)
facility	MOHAWK INDUSTRIES INC	industrial	echo_VAN040067	inactive	POINT (-79.446543 37.636098)
facility	MOHAWK INDUSTRIES INC	industrial	echo_VA0004677	active	POINT (-79.446543 37.636098)
facility	MONETA REGIONAL WWTP	wwtp	echo_VA0091669	active	POINT (-79.611694 37.172639)
facility	MONTEBELLO FISH CULTURE STATION	unknown	echo_VA0091243	active	POINT (-79.130653 37.843874)
facility	MONTEREY STP	wwtp	echo_VA0023281	active	POINT (-79.573046 38.414977)
facility	MONTICELLO LAKESIDE AT TOWN	municipal	echo_VAU001814	inactive	POINT (-81.110882 37.107212)
facility	MONTROSS WESTMORELAND WWTP	wwtp	echo_VAN020032	inactive	POINT (-76.829595 38.090805)
facility	MONTROSS WESTMORELAND WWTP	wwtp	echo_VA0072729	active	POINT (-76.838056 38.085556)
facility	MONTVALE WASTEWATER TREATMENT PLANT	wwtp	echo_VA0087238	active	POINT (-79.70844 37.37464)
facility	MOOREFIELD GREEN	unknown	echo_VAR103930	inactive	POINT (-77.504236 38.988903)
facility	MOORES CREEK ADVANCED WATER RESOURCE RECOVERY FAC	unknown	echo_VAN040076	inactive	POINT (-78.460485 38.017507)
facility	MOORES CREEK ADVANCED WATER RESOURCE RECOVERY FAC	unknown	echo_VA0025518	active	POINT (-78.460485 38.017507)
facility	MORRIS FARM	agriculture	echo_VAU001738	inactive	POINT (-81.110882 37.107212)
facility	MORRIS HILL SEWAGE TREATMENT PLANT	wwtp	echo_VA0032115	active	POINT (-79.949167 37.94833)
facility	MORRIS WELL WTP	wwtp	echo_VA0089559	active	POINT (-78.273055 37.781666)
facility	MOSAIC-MERRIFIELD TOWN CENTER	municipal	echo_VAU001840	inactive	POINT (-77.22986 38.87389)
facility	MOTIVA ENTERPRISES LLC - FAIRFAX	commercial	echo_VA0002283	active	POINT (-77.27309 38.84807)
facility	MOTIVA ENTERPRISES LLC - MONTVALE	commercial	echo_VA0001490	active	POINT (-79.72684 37.383697)
facility	MOTIVA ENTERPRISES LLC - RICHMOND TERMINAL	commercial	echo_VA0005720	active	POINT (-77.44038 37.44545)
facility	"MOTTLEY FOILS, INC"	unknown	echo_VAU001632	inactive	POINT (-78.47333 37.343207)
facility	MOTTS RUN WATER TREATMENT PLANT	wwtp	echo_VA0089460	active	POINT (-77.5425 38.30834)
facility	MOUNT OLIVE WASTEWATER TREATMENT FACILITY	wwtp	echo_VA0091537	active	POINT (-77.049444 37.639722)
facility	MOUNT WEATHER EMERGENCY OPERATIONS CENTER	unknown	echo_VA0024759	active	POINT (-77.88855 39.06444)
facility	MOUNT WEATHER EMERGENCY OPERATIONS CENTER	unknown	echo_VA0091464	active	POINT (-77.88855 39.06444)
facility	MOUNTAIN RUN WASTEWATER TREATMENT PLANT	wwtp	echo_VAL090212	inactive	POINT (-77.99639 38.47345)
facility	MOUNTAIN RUN WASTEWATER TREATMENT PLANT	wwtp	echo_VA0090212	inactive	POINT (-77.95 38.463611)
facility	MOUNTAIN VIEW ELEMENTARY SCHOO	unknown	echo_VA0091189	inactive	POINT (-77.73242 39.15887)
facility	MOUNTAIN VIEW NURSING HOME	municipal	echo_VA0063347	active	POINT (-78.205 38.3392)
facility	MR FUEL 4	unknown	echo_VA0092649	active	POINT (-77.46558 37.93901)
facility	MR. CONCRETE	industrial	echo_VAU001543	inactive	POINT (-81.110882 37.107212)
facility	"MS4-HARRISONBURG, VIRGINIA"	municipal	echo_VAR040075	inactive	POINT (-78.86947 38.44603)
facility	MT JACKSON STP	wwtp	echo_VA0026441	active	POINT (-78.631389 38.748611)
facility	MT JACKSON STP	wwtp	echo_VAN010012	inactive	POINT (-78.630514 38.748131)
facility	MT SIDNEY WWTP	wwtp	echo_VA0022322	active	POINT (-78.959444 38.247778)
facility	MT ZION RUSTIC WTP	wwtp	echo_VA0085936	active	POINT (-76.921667 37.306944)
facility	MT-13 SURFACE MINE	mining	echo_WV1015702	inactive	POINT (-81.994964 37.206161)
facility	MT-34 SURFACE MINE	mining	echo_WV1015711	inactive	POINT (-81.110882 37.107212)
facility	MULLINS USED AUTO PARTS	unknown	echo_VAU001602	inactive	POINT (-79.98533 37.28312)
facility	MURPHY BROWN FARM - 1 THRU 5 - PROCTORS BRIDGE	agriculture	echo_VA0C50001	inactive	POINT (-76.8478 36.97225)
facility	MURPHY BROWN FARM - 6 THRU 8 - BERLINDORY RD	agriculture	echo_VA0C50002	inactive	POINT (-81.110882 37.107212)
facility	MWAA - WASHINGTON DULLES INTERNATIONAL AIRPORT	commercial	echo_VA0089541	active	POINT (-77.447777 38.952277)
facility	NALCO COMPANY	commercial	echo_VA0077089	inactive	POINT (-77.26255 37.29311)
facility	NANOCHEMONICS HOLDINGS LLC	commercial	echo_VA0000281	inactive	POINT (-80.785698 37.048018)
facility	"NANSEMOND TRACTOR, INC"	unknown	echo_VAU001723	inactive	POINT (-76.62868 36.78224)
facility	NARROWS TOWN - SEWAGE TREATMENT PLANT	wwtp	echo_VA0021113	active	POINT (-80.81005 37.33347)
facility	NATIONAL ASPHALT	unknown	echo_VAR050860	inactive	POINT (-77.271488 38.862461)
facility	NATIONAL FRUIT PRODUCT COMPANY	commercial	echo_VA0051373	active	POINT (-78.16578 39.19453)
facility	NATIONAL MUSEUM OF THE MARINE CORPS EXPANSION	municipal	echo_VAR10G914	inactive	POINT (-77.33832 38.54303)
facility	NATURAL BRIDGE JUVENILE CORRECTIONAL CENTER	municipal	echo_VA0027944	active	POINT (-79.509633 37.585588)
facility	NATURAL BRIDGE OF VIRGINIA	unknown	echo_VA0024101	active	POINT (-79.543484 37.631986)
facility	NAVAL SUPPORT FACILITY DAHLGREN	unknown	echo_VA0021067	active	POINT (-77.026944 38.326667)
facility	NAVAL SUPPORT FACILITY DAHLGREN	unknown	echo_VAN010041	inactive	POINT (-77.04521 38.330717)
facility	"NAVAL SUPPORT FACILITY, DAHLGR"	unknown	echo_VA0073636	active	POINT (-77.026944 38.326667)
facility	NAVARO SURFACE MINE NO.2	mining	echo_WV1018558	inactive	POINT (-81.110882 37.107212)
facility	NELSON AUTO SALVAGE	unknown	echo_VAU520323	inactive	POINT (-79.921852 36.766247)
facility	NELSON COUNTY REGIONAL STP	wwtp	echo_VA0089729	active	POINT (-78.956944 37.708056)
facility	NEW BALTIMORE SHELL	unknown	echo_VA0029092	inactive	POINT (-77.709167 38.766944)
facility	NEW BRISTOW VILLAGE-PHASE 1&2	municipal	echo_VAU001741	inactive	POINT (-77.55182 38.72448)
facility	NEW CANTON CONCRETE	industrial	echo_VAG110048	inactive	POINT (-81.110882 37.107212)
facility	"NEW CANTON CONCRETE, INC"	industrial	echo_VAU001566	inactive	POINT (-81.110882 37.107212)
facility	"NEW CANTON CONCRETE, INC."	commercial	echo_VAU001571	inactive	POINT (-78.349341 37.664629)
facility	NEW HOPE WWTP	wwtp	echo_VA0062481	active	POINT (-78.90942 38.21492)
facility	NEW MARKET FILTRATION PLANT	manufacturing	echo_VA0089877	inactive	POINT (-78.67842 38.64816)
facility	NEW MARKET POULTRY LLC	commercial	echo_VA0054453	active	POINT (-78.67038 38.647152)
facility	NEW MARKET POULTRY LLC	commercial	echo_VAN010134	inactive	POINT (-78.67009 38.64729)
facility	NEW MARKET STP	wwtp	echo_VA0022853	inactive	POINT (-78.68915 38.65426)
facility	NEW RIVER CONCRETE SUPPLY	industrial	echo_VAU001730	inactive	POINT (-80.59178 37.11204)
facility	NEWHALL SURFACE MINE	mining	echo_WV1018639	inactive	POINT (-81.110882 37.107212)
facility	NEWPORT NEWS - WILLIAMSBURG INTERNATIONAL AIRPORT	commercial	echo_VA0089681	inactive	POINT (-76.50292 37.13032)
facility	NEWPORT NEWS CITY - HARWOODS MILL WATER TREATMENT	wwtp	echo_VA0005975	active	POINT (-76.460702 37.134362)
facility	NEWPORT NEWS CITY - LEE HALL WTP	wwtp	echo_VA0050032	inactive	POINT (-76.559969 37.168075)
