"bundle","name","ftype","hydrocode","fstatus","wkt_geom"
"facility","LEE COUNTY PUBLIC SERVICE AUTHORITY-ROSE HILL WWTP","wwtp","echo_VA0088111","active","POINT (36.667222 -83.355277)"
"facility","LEESBURG TOWN - WATER POLLUTION CONTROL DIVISION","wwtp","echo_VA0092282","active","POINT (39.09505 -77.52865)"
"facility","LEESBURG TOWN - WATER POLLUTION CONTROL DIVISION","wwtp","echo_VALL92282","inactive","POINT (39.092386 -77.525084)"
"facility","LEESBURG TOWN - WATER POLLUTION CONTROL DIVISION","wwtp","echo_VAN010061","inactive","POINT (39.092386 -77.525084)"
"facility","LEESBURG WATER POLL.CONT.FAC.","unknown","echo_MD0066184","inactive","POINT (39.09505 -77.52865)"
"facility","LEESBURG WATER POLLUTION","unknown","echo_VAL092282","inactive","POINT (39.09505 -77.52865)"
"facility","LEGACY LANDCAPES","unknown","echo_VAU001672","inactive","POINT (37.06688 -79.88817)"
"facility","LEIGH AVE WTP","wwtp","echo_VA0089893","inactive","POINT (36.691667 -78.905556)"
"facility","LEONARD PROPERTY","unknown","echo_VAU000041","inactive","POINT (37.107212 -81.110882)"
"facility","LESSBURG STP","wwtp","echo_VAL021377","inactive","POINT (39.11584 -77.56593)"
"facility","LEXINGTON STP","wwtp","echo_VAL020567","inactive","POINT (37.78299 -79.43869)"
"facility","LEXINGTON-ROCKBRIDGE REGIONAL","unknown","echo_VAL088161","inactive","POINT (37.795135 -79.414588)"
"facility","LEXINGTON-ROCKBRIDGE REGIONAL WQCF","unknown","echo_VA0088161","active","POINT (37.795135 -79.414588)"
"facility","LEXINGTON-ROCKBRIDGE REGIONAL WQCF","unknown","echo_VAN040068","inactive","POINT (37.795135 -79.414588)"
"facility","LHOIST NORTH AMERICA - KIMBALLTON PLANT","manufacturing","echo_VA0000523","active","POINT (37.3828 -80.6625)"
"facility","LIBERTY VILLAGE","municipal","echo_VAU001797","inactive","POINT (37.342704 -79.17707)"
"facility","LIEDFELD-WINDSOR BUSINESS PARK","unknown","echo_VAU001703","inactive","POINT (37.64623 -77.43392)"
"facility","LIGHTFOOT ELEMENTARY SCHOOL","municipal","echo_VA0062961","active","POINT (38.24676 -77.95279)"
"facility","LIGHTWEIGHT BLOCK COMPANY, INC","commercial","echo_VAU001593","inactive","POINT (37.39611 -79.11491)"
"facility","LINCOLN TERMINAL COMPANY","commercial","echo_VA0029785","active","POINT (38.284314 -77.451871)"
"facility","LINDSAY HARDWOODS, INC.","commercial","echo_VAU540027","inactive","POINT (37.317839 -78.460864)"
"facility","LITTLE APPLE PROPERTIES INC","unknown","echo_VA0090999","inactive","POINT (38.7604 -78.63035)"
"facility","LITTLE FALLS RUN","unknown","echo_VAL076392","inactive","POINT (38.26138 -77.41134)"
"facility","LITTLE FALLS RUN WASTEWATER TREATMENT FACILITY","wwtp","echo_VAN020031","inactive","POINT (38.258981 -77.41387)"
"facility","LITTLE FALLS RUN WASTEWATER TREATMENT FACILITY","wwtp","echo_VA0076392","active","POINT (38.26138 -77.41134)"
"facility","LLEWELLYN BROTHERS LUMBER CO","industrial","echo_VAU001617","inactive","POINT (37.107212 -81.110882)"
"facility","LOCUST GROVE ELEMENTARY SCHOOL","municipal","echo_VA0078131","active","POINT (38.30011 -77.83202)"
"facility","LOCUST GROVE TOWN CENTER","municipal","echo_VA0091961","active","POINT (38.30502 -77.80985)"
"facility","LOFT MOUNTAIN STP","wwtp","echo_VA0024414","active","POINT (38.6654 -78.4595)"
"facility","LORTON SOUTH - MARKET STREET","unknown","echo_VAU001550","inactive","POINT (37.107212 -81.110882)"
"facility","LORTON STATION","unknown","echo_VAU001546","inactive","POINT (37.107212 -81.110882)"
"facility","LORTON STATION","unknown","echo_VAU001547","inactive","POINT (37.107212 -81.110882)"
"facility","LOUDOUN COMPOSTING","unknown","echo_VA0091430","active","POINT (38.91895 -77.47494)"
"facility","LOUDOUN COUNTY MILLING CO. INC.","municipal","echo_VA0092924","active","POINT (39.14336 -77.65028)"
"facility","LOUDOUN VALLEY ESTATES","municipal","echo_VAR102130","inactive","POINT (38.967103 -77.493543)"
"facility","LOUDOUN VALLEY ESTATES II","municipal","echo_VAR103921","inactive","POINT (38.988903 -77.504236)"
"facility","LOUDOUN WATER TREATMENT PLANT","wwtp","echo_VA0092754","active","POINT (39.045732 -77.53704)"
"facility","LOUISA COUNTY WATER AUTHORITY - AGGREGATE NUTRIENT","municipal","echo_VAN030154","inactive","POINT (38.01542 -77.9719)"
"facility","LOUISA REGIONAL SEWAGE TREATMENT PLANT","wwtp","echo_VA0067954","active","POINT (38.00989 -77.99196)"
"facility","LOVES TRAVEL STOP 399 - LAMBSBURG","unknown","echo_VA0092614","active","POINT (36.578572 -80.739101)"
"facility","LOVES TRAVEL STOP 435","unknown","echo_VA0085871","active","POINT (37.93819 -77.4667)"
"facility","LOVES TRAVEL STOPS AND COUNTRY STORES - MEADOWVIEW","unknown","echo_VA0092851","active","POINT (36.75681 -81.85707)"
"facility","LOVES TRAVEL STOPS AND COUNTRY STORES 239","unknown","echo_VA0090956","active","POINT (36.945833 -80.95)"
"facility","LOVETTSVILLE TOWN CENTER","municipal","echo_VAU001759","inactive","POINT (37.107212 -81.110882)"
"facility","LOVETTSVILLE TOWN WASTEWATER TREATMENT FACILITY","wwtp","echo_VAN010129","inactive","POINT (39.28172 -77.64911)"
"facility","LOVETTSVILLE TOWN WASTEWATER TREATMENT FACILITY","wwtp","echo_VA0023183","active","POINT (39.28172 -77.64911)"
"facility","LOVING ARMS RETIREMENT COMMUNITY","municipal","echo_VA0092371","active","POINT (38.90524 -78.26315)"
"facility","LOWER POTOMAC POLL CONTROL PLT","unknown","echo_VAL025364","inactive","POINT (38.704002 -77.207057)"
"facility","LOWER SMITH RIVER","unknown","echo_VAL069345","inactive","POINT (36.61936 -79.82036)"
"facility","LOWER STROUBLES CREEK WWTP","wwtp","echo_VAL060844","inactive","POINT (37.191389 -80.519444)"
"facility","LOWES HOME IMPROVEMENT","municipal","echo_VAU001726","inactive","POINT (37.016627 -79.862819)"
"facility","LUCK STONE CORP.","commercial","echo_VAG846024","inactive","POINT (38.443832 -77.915542)"
"facility","LUCK STONE CORP.","commercial","echo_VAU001655","inactive","POINT (37.107212 -81.110882)"
"facility","LUCKETTS ELEMENTARY SCHOOL","municipal","echo_VA0021750","active","POINT (39.213 -77.5353)"
"facility","LUNENBURG COUNTY ADMINSTRATIVE","municipal","echo_VA0091391","inactive","POINT (36.961231 -78.267484)"
"facility","LURAY WTP","wwtp","echo_VA0092118","inactive","POINT (38.673056 -78.444167)"
"facility","LURAY WWTP","wwtp","echo_VA0062642","active","POINT (38.684558 -78.458819)"
"facility","LURAY WWTP","wwtp","echo_VAN010006","inactive","POINT (38.684558 -78.458819)"
"facility","LYNCHBURG CITY ABERT WATER FIL","unknown","echo_VA0051888","inactive","POINT (37.492972 -79.232944)"
"facility","LYNCHBURG CITY SCHOOL","municipal","echo_VAU000004","inactive","POINT (37.413 -79.14339)"
"facility","LYNCHBURG OIL CO","unknown","echo_VAU001693","inactive","POINT (37.37792 -79.13625)"
"facility","LYNCHBURG READY MIX","unknown","echo_VAG112011","inactive","POINT (37.41414 -79.19187)"
"facility","LYNCHBURG REDI MIX-AMHERST PLT","unknown","echo_VAG110020","inactive","POINT (37.107212 -81.110882)"
"facility","LYNCHBURG REDI-MIX","unknown","echo_VAG112012","inactive","POINT (37.33479 -79.51157)"
"facility","LYNCHBURG REGIONAL AIRPORT","commercial","echo_VAR050168","inactive","POINT (37.3427 -79.189783)"
"facility","LYNCHBURG REGIONAL WASTEWATER TREATMENT PLANT","wwtp","echo_VA0024970","active","POINT (37.395561 -79.113797)"
"facility","LYNCHBURG REGIONAL WASTEWATER TREATMENT PLANT","wwtp","echo_VAN040075","inactive","POINT (37.395561 -79.113797)"
"facility","LYNCHBURG STP","wwtp","echo_VAL024970","inactive","POINT (37.395561 -79.113797)"
"facility","LYNN FOREST","unknown","echo_VAU001552","inactive","POINT (37.107212 -81.110882)"
"facility","LYNNEHAVEN","unknown","echo_VAU001684","inactive","POINT (37.107212 -81.110882)"
"facility","LYON SHIPYARD INCORPORATED - NORFOLK FACILITY","commercial","echo_VA0092495","inactive","POINT (36.84244 -76.27197)"
"facility","LYON SHIPYARD INCORPORATED - SEALIFT DRYDOCK","commercial","echo_VA0089168","inactive","POINT (36.8376 -76.26429)"
"facility","MADISON INC, TOWN OF","municipal","echo_VAL022845","inactive","POINT (37.107212 -81.110882)"
"facility","MADISON WOOD PRESERVERS INCORPORATED","commercial","echo_VA0087696","active","POINT (38.37642 -78.25176)"
"facility","MAGELLAN TERMINALS HOLDINGS LP - MONTVALE TERMINAL","unknown","echo_VA0055328","active","POINT (37.369982 -79.69729)"
"facility","MAGELLAN TERMINALS HOLDINGS LP - ROANOKE TERMINAL","unknown","echo_VA0086541","active","POINT (37.21346 -79.98991)"
"facility","MANAKIN FARMS WATEWATER TREATMENT PLANT (WWTP)","wwtp","echo_VA0027910","active","POINT (37.608333 -77.728611)"
"facility","MANAKIN FARMS WATEWATER TREATMENT PLANT (WWTP)","wwtp","echo_VAN040173","inactive","POINT (37.608333 -77.728611)"
"facility","MANASSAS CITY WATER TREATMENT PLANT","wwtp","echo_VA0050181","active","POINT (38.76297 -77.62245)"
"facility","MANEUVER TRAINING CENTER FORT PICKETT","unknown","echo_VA0091766","active","POINT (37.051067 -77.946196)"
"facility","MAPLE AVE WWTP","wwtp","echo_VA0020362","active","POINT (36.695278 -78.881111)"
"facility","MARAD JAMES RIVER RESERVE FLEE","unknown","echo_VAU001734","inactive","POINT (37.17136 -76.57157)"
"facility","MARINA HOTEL AND SUITES AT CHINCOTEAGUE","commercial","echo_VA0091677","active","POINT (37.930339 -75.382112)"
"facility","MARION WWTP","wwtp","echo_VA0086304","active","POINT (36.8225 -81.5522)"
"facility","MARION WWTP","wwtp","echo_VAL086304","inactive","POINT (36.8225 -81.5522)"
"facility","MARLYN MILLS SUBDIVISON","unknown","echo_VAU001685","inactive","POINT (39.17813 -78.19376)"
"facility","MARSHALL CONCRETE PRODUCTS","industrial","echo_VAG110153","inactive","POINT (36.686405 -78.866883)"
"facility","MARSHALL CONCRETE PRODUCTS","industrial","echo_VAG112007","inactive","POINT (37.168333 -79.6325)"
"facility","MARSHALL CONCRETE PRODUCTS","industrial","echo_VAG110177","inactive","POINT (37.168333 -79.6325)"
"facility","MARSHALL WASTE WATER TREATMENT PLANT","wwtp","echo_VA0031763","active","POINT (38.85799 -77.86738)"
"facility","MARTIN MARIETTA - RED HILL QUARRY","mining","echo_VAU001859","inactive","POINT (37.95782 -78.5999)"
"facility","MARTIN'S CHASE","unknown","echo_VAU001765","inactive","POINT (37.107212 -81.110882)"
"facility","MARTINSVILLE CITY SEWAGE TREATMENT PLANT","wwtp","echo_VA0025305","active","POINT (36.645609 -79.835099)"
"facility","MARTINSVILLE CONCRETE PRODUCTS","industrial","echo_VAR220111","inactive","POINT (36.68139 -79.86652)"
"facility","MARTINSVILLE STP","wwtp","echo_VAL025305","inactive","POINT (36.645609 -79.835099)"
"facility","MARVIN V. TEMPLETON & SONS","unknown","echo_VAR050452","inactive","POINT (37.107212 -81.110882)"
"facility","MARY MOTHER OF THE CHURCH ABBEY STP","wwtp","echo_VA0024163","inactive","POINT (37.578611 -77.675833)"
"facility","MARY WALTER ELEMENTARY SCHOOL","municipal","echo_VA0064726","active","POINT (38.50332 -77.70184)"
"facility","MASSANUTTEN PUBLIC SERVICE CORPORATION STP","wwtp","echo_VA0024732","active","POINT (38.40488 -78.71682)"
"facility","MASSANUTTEN PUBLIC SERVICE CORPORATION STP","wwtp","echo_VAN010039","inactive","POINT (38.40488 -78.71682)"
"facility","MASSANUTTEN PUBLIC SERVICE STP","wwtp","echo_VAL024732","inactive","POINT (38.40488 -78.71682)"
"facility","MASSAPONAX REGIONAL STP","wwtp","echo_VAL025658","inactive","POINT (38.24944 -77.42358)"
"facility","MASSAPONAX WASTEWATER TREATMENT FACILITY","wwtp","echo_VA0025658","active","POINT (38.24944 -77.42358)"
"facility","MATHEWS ARM STP","wwtp","echo_VA0024431","active","POINT (38.66105 -78.46527)"
"facility","MATOACA HIGH SCHOOL","municipal","echo_VA0090344","active","POINT (37.27005 -77.46655)"
"facility","MAURY SERVICE AUTHORITY WTP","wwtp","echo_VA0050989","inactive","POINT (37.79581 -79.45614)"
"facility","MAUZY LIBERTY STP","wwtp","echo_VA0090794","active","POINT (38.562471 -78.746508)"
"facility","MAYWOOD PROPERTY","industrial","echo_VAU001554","inactive","POINT (37.107212 -81.110882)"
"facility","MCCREADY LUMBER CO., INC","industrial","echo_VAR050772","inactive","POINT (37.107212 -81.110882)"
"facility","MCGAHEYSVILLE STP","wwtp","echo_VAN010155","inactive","POINT (38.35937 -78.72142)"
"facility","MCGAHEYSVILLE STP","wwtp","echo_VA0072931","active","POINT (38.35937 -78.72142)"
"facility","MCKAY TRUCKING, INC","unknown","echo_VAU001722","inactive","POINT (37.107212 -81.110882)"
"facility","MCKENNEY WWTP","wwtp","echo_VA0060402","active","POINT (36.980972 -77.740472)"
"facility","MEAD WESTVACO CORP","unknown","echo_VAR050604","inactive","POINT (37.107212 -81.110882)"
"facility","MEADOWBROOK WASTEWATER TREATME","wwtp","echo_VA0092011","inactive","POINT (38.431667 -77.988056)"
"facility","MECKLENBURG CO SCHLS - PARK VIEW MIDDLE SCHOOL","municipal","echo_VA0021849","active","POINT (36.68824 -78.19766)"
"facility","MECKLENBURG CO SCHOOLS - PARKVIEW HIGH SCHOOL","municipal","echo_VA0021768","active","POINT (36.703419 -78.182635)"
"facility","MECKLENBURG CO SCHOOLS BLUESTONE HIGH SCHOOL","municipal","echo_VA0021776","active","POINT (36.70573 -78.49531)"
"facility","MECKLENBURG CO SCHOOLS BLUESTONE MIDDLE","municipal","echo_VA0021857","active","POINT (36.70939 -78.53997)"
"facility","MEHERRIN POWELLTON ELEMENTARY","unknown","echo_VA0027022","active","POINT (36.668549 -77.798001)"
"facility","MERCK SHARP & DOHME CORP - ELKTON PLANT","commercial","echo_VA0002178","active","POINT (38.38433 -78.65199)"
"facility","MERCK SHARP & DOHME CORP - ELKTON PLANT","commercial","echo_VAN010007","inactive","POINT (38.386111 -78.646389)"
"facility","METRO WEST (PLUTE/CENTEX)","unknown","echo_VAU001839","inactive","POINT (37.107212 -81.110882)"
"facility","METROPOLITAN PARK IV AND V","unknown","echo_VAR10C359","inactive","POINT (38.863176 -77.054279)"
"facility","MIDDLE RIVER - AUGUSTA CO. SVC","unknown","echo_VAL064793","inactive","POINT (38.18358 -78.97736)"
"facility","MIDDLE RIVER REGIONAL WWTP","wwtp","echo_VA0064793","active","POINT (38.184617 -78.979761)"
"facility","MIDDLEBURG ACADEMY","unknown","echo_VA0027197","active","POINT (38.98913 -77.78463)"
"facility","MIDDLEBURG WASTEWATER TREATMENT PLANT","wwtp","echo_VAN010120","inactive","POINT (38.971563 -77.728198)"
"facility","MIDDLEBURG WASTEWATER TREATMENT PLANT","wwtp","echo_VA0024775","active","POINT (38.971563 -77.728198)"
"facility","MIDDLESEX COURTHOUSE","unknown","echo_VA0091316","inactive","POINT (37.107212 -81.110882)"
"facility","MIDDLETON FARMS","agriculture","echo_VAU000045","inactive","POINT (37.107212 -81.110882)"
"facility","MIDDLETOWN STP","wwtp","echo_VAN010121","inactive","POINT (39.035016 -78.288436)"
"facility","MIDDLETOWN STP","wwtp","echo_VA0020982","active","POINT (39.035016 -78.288436)"
"facility","MIDTOWN ELIZABETH RIVER TUNNEL","municipal","echo_VA0005860","active","POINT (36.861319 -76.308779)"
"facility","MIDTOWN/DOWNTOWN TUNNEL/MLK EXTENSION","municipal","echo_VA0092711","active","POINT (36.85313 -76.31687)"
"facility","MILL BRANCH STP","wwtp","echo_VA0089907","active","POINT (37.234906 -81.991394)"
"facility","MILL CREEK HARBOR-VICO CONST.","unknown","echo_VAU001646","inactive","POINT (36.79248 -76.234073)"
"facility","MILLBORO STP","wwtp","echo_VA0073156","active","POINT (37.981389 -79.594444)"
"facility","MILLENNIUM PROJECT ARLINGTON NTIONAL CEMETERY","unknown","echo_VAR10C624","inactive","POINT (38.883611 -77.073056)"
"facility","MILLER MARINE INCORPORATED","commercial","echo_VA0090913","inactive","POINT (37.56127 -76.31802)"
"facility","MILLERCOORS BREWING CO - SHENANDOAH BREWERY","unknown","echo_VA0073245","active","POINT (38.3569 -78.6738)"
"facility","MILLERCOORS BREWING CO - SHENANDOAH BREWERY","unknown","echo_VAN010096","inactive","POINT (38.3667 -78.6667)"
"facility","MINE NO. 11","mining","echo_WV1021516","inactive","POINT (37.246294 -81.266087)"
"facility","MIRANT POTOMAC RIVER L.L.C.","unknown","echo_DC0022004","active","POINT (38.81953 -77.04167)"
"facility","MISSIONARY LEARNING CENTER WWTP","wwtp","echo_VA0067105","active","POINT (37.748056 -77.6625)"
"facility","MODINE MANUFACTURING CO - BUENA VISTA","manufacturing","echo_VA0002771","active","POINT (37.725026 -79.360539)"
"facility","MOHAWK INDUSTRIES INC","industrial","echo_VA0004677","active","POINT (37.636098 -79.446543)"
"facility","MOHAWK INDUSTRIES INC","industrial","echo_VAN040067","inactive","POINT (37.636098 -79.446543)"
"facility","MONETA REGIONAL WWTP","wwtp","echo_VA0091669","active","POINT (37.172639 -79.611694)"
"facility","MONTEBELLO FISH CULTURE STATION","unknown","echo_VA0091243","active","POINT (37.843874 -79.130653)"
"facility","MONTEREY STP","wwtp","echo_VA0023281","active","POINT (38.414977 -79.573046)"
"facility","MONTICELLO LAKESIDE AT TOWN","municipal","echo_VAU001814","inactive","POINT (37.107212 -81.110882)"
"facility","MONTROSS WESTMORELAND WWTP","wwtp","echo_VAN020032","inactive","POINT (38.090805 -76.829595)"
"facility","MONTROSS WESTMORELAND WWTP","wwtp","echo_VA0072729","active","POINT (38.085556 -76.838056)"
"facility","MONTVALE WASTEWATER TREATMENT PLANT","wwtp","echo_VA0087238","active","POINT (37.37464 -79.70844)"
"facility","MOOREFIELD GREEN","unknown","echo_VAR103930","inactive","POINT (38.988903 -77.504236)"
"facility","MOORES CREEK ADVANCED WATER RESOURCE RECOVERY FAC","unknown","echo_VA0025518","active","POINT (38.017507 -78.460485)"
"facility","MOORES CREEK ADVANCED WATER RESOURCE RECOVERY FAC","unknown","echo_VAN040076","inactive","POINT (38.017507 -78.460485)"
"facility","MORRIS FARM","agriculture","echo_VAU001738","inactive","POINT (37.107212 -81.110882)"
"facility","MORRIS HILL SEWAGE TREATMENT PLANT","wwtp","echo_VA0032115","active","POINT (37.94833 -79.949167)"
"facility","MORRIS WELL WTP","wwtp","echo_VA0089559","active","POINT (37.781667 -78.2725)"
"facility","MOSAIC-MERRIFIELD TOWN CENTER","municipal","echo_VAU001840","inactive","POINT (38.87389 -77.22986)"
"facility","MOTIVA ENTERPRISES LLC - FAIRFAX","commercial","echo_VA0002283","active","POINT (38.84724 -77.27281)"
"facility","MOTIVA ENTERPRISES LLC - MONTVALE","commercial","echo_VA0001490","active","POINT (37.383697 -79.72684)"
"facility","MOTIVA ENTERPRISES LLC - RICHMOND TERMINAL","commercial","echo_VA0005720","active","POINT (37.44545 -77.44038)"
"facility","MOTTLEY FOILS, INC","unknown","echo_VAU001632","inactive","POINT (37.343207 -78.47333)"
"facility","MOTTS RUN WATER TREATMENT PLANT","wwtp","echo_VA0089460","active","POINT (38.30834 -77.5425)"
"facility","MOUNT OLIVE WASTEWATER TREATMENT FACILITY","wwtp","echo_VA0091537","active","POINT (37.639722 -77.049444)"
"facility","MOUNT WEATHER EMERGENCY OPERATIONS CENTER","unknown","echo_VA0091464","active","POINT (39.06444 -77.88855)"
"facility","MOUNT WEATHER EMERGENCY OPERATIONS CENTER","unknown","echo_VA0024759","active","POINT (39.06444 -77.88855)"
"facility","MOUNTAIN RUN WASTEWATER TREATMENT PLANT","wwtp","echo_VA0090212","inactive","POINT (38.463611 -77.95)"
"facility","MOUNTAIN RUN WASTEWATER TREATMENT PLANT","wwtp","echo_VAL090212","inactive","POINT (38.47345 -77.99639)"
"facility","MOUNTAIN VIEW ELEMENTARY SCHOO","unknown","echo_VA0091189","inactive","POINT (39.15887 -77.73242)"
"facility","MOUNTAIN VIEW NURSING HOME","municipal","echo_VA0063347","active","POINT (38.3392 -78.205)"
"facility","MR FUEL 4","unknown","echo_VA0092649","active","POINT (37.93901 -77.46558)"
"facility","MR. CONCRETE","industrial","echo_VAU001543","inactive","POINT (37.107212 -81.110882)"
"facility","MS4-HARRISONBURG, VIRGINIA","municipal","echo_VAR040075","inactive","POINT (38.44603 -78.86947)"
"facility","MT JACKSON STP","wwtp","echo_VA0026441","active","POINT (38.748611 -78.631389)"
"facility","MT JACKSON STP","wwtp","echo_VAN010012","inactive","POINT (38.748131 -78.630514)"
"facility","MT SIDNEY WWTP","wwtp","echo_VA0022322","active","POINT (38.247778 -78.959444)"
"facility","MT ZION RUSTIC WTP","wwtp","echo_VA0085936","active","POINT (37.306111 -76.926666)"
"facility","MT-13 SURFACE MINE","mining","echo_WV1015702","inactive","POINT (37.206161 -81.994964)"
"facility","MT-34 SURFACE MINE","mining","echo_WV1015711","inactive","POINT (37.107212 -81.110882)"
"facility","MULLINS USED AUTO PARTS","unknown","echo_VAU001602","inactive","POINT (37.28312 -79.98533)"
"facility","MURPHY BROWN FARM - 1 THRU 5 - PROCTORS BRIDGE","agriculture","echo_VA0C50001","inactive","POINT (36.97225 -76.8478)"
"facility","MURPHY BROWN FARM - 6 THRU 8 - BERLINDORY RD","agriculture","echo_VA0C50002","inactive","POINT (37.107212 -81.110882)"
"facility","MWAA - WASHINGTON DULLES INTERNATIONAL AIRPORT","commercial","echo_VA0089541","active","POINT (38.952277 -77.447777)"
"facility","NALCO COMPANY","commercial","echo_VA0077089","inactive","POINT (37.29311 -77.26255)"
"facility","NANOCHEMONICS HOLDINGS LLC","commercial","echo_VA0000281","inactive","POINT (37.047848 -80.785912)"
"facility","NANSEMOND TRACTOR, INC","unknown","echo_VAU001723","inactive","POINT (36.78224 -76.62868)"
"facility","NARROWS TOWN - SEWAGE TREATMENT PLANT","wwtp","echo_VA0021113","active","POINT (37.33347 -80.81005)"
"facility","NATIONAL ASPHALT","unknown","echo_VAR050860","inactive","POINT (38.862461 -77.271488)"
"facility","NATIONAL FRUIT PRODUCT COMPANY","commercial","echo_VA0051373","active","POINT (39.19453 -78.16578)"
"facility","NATIONAL MUSEUM OF THE MARINE CORPS EXPANSION","municipal","echo_VAR10G914","inactive","POINT (38.54303 -77.33832)"
"facility","NATURAL BRIDGE JUVENILE CORRECTIONAL CENTER","municipal","echo_VA0027944","active","POINT (37.585588 -79.509633)"
"facility","NATURAL BRIDGE OF VIRGINIA","unknown","echo_VA0024101","active","POINT (37.631986 -79.543484)"
"facility","NAVAL SUPPORT FACILITY DAHLGREN","unknown","echo_VA0021067","active","POINT (38.326667 -77.026944)"
"facility","NAVAL SUPPORT FACILITY DAHLGREN","unknown","echo_VAN010041","inactive","POINT (38.330717 -77.04521)"
"facility","NAVAL SUPPORT FACILITY, DAHLGR","unknown","echo_VA0073636","active","POINT (38.326667 -77.026944)"
"facility","NAVARO SURFACE MINE NO.2","mining","echo_WV1018558","inactive","POINT (37.107212 -81.110882)"
"facility","NELSON AUTO SALVAGE","unknown","echo_VAU520323","inactive","POINT (36.766247 -79.921852)"
"facility","NELSON COUNTY REGIONAL STP","wwtp","echo_VA0089729","active","POINT (37.708056 -78.956944)"
"facility","NEW BALTIMORE SHELL","unknown","echo_VA0029092","inactive","POINT (38.766944 -77.709167)"
"facility","NEW BRISTOW VILLAGE-PHASE 1&2","municipal","echo_VAU001741","inactive","POINT (38.72448 -77.55182)"
"facility","NEW CANTON CONCRETE","industrial","echo_VAG110048","inactive","POINT (37.107212 -81.110882)"
"facility","NEW CANTON CONCRETE, INC","industrial","echo_VAU001566","inactive","POINT (37.107212 -81.110882)"
"facility","NEW CANTON CONCRETE, INC.","commercial","echo_VAU001571","inactive","POINT (37.664629 -78.349341)"
"facility","NEW HOPE WWTP","wwtp","echo_VA0062481","active","POINT (38.21492 -78.90942)"
"facility","NEW MARKET FILTRATION PLANT","manufacturing","echo_VA0089877","inactive","POINT (38.64816 -78.67842)"
"facility","NEW MARKET POULTRY LLC","commercial","echo_VA0054453","active","POINT (38.647152 -78.67038)"
"facility","NEW MARKET POULTRY LLC","commercial","echo_VAN010134","inactive","POINT (38.64729 -78.67009)"
"facility","NEW MARKET STP","wwtp","echo_VA0022853","inactive","POINT (38.65426 -78.68915)"
"facility","NEW RIVER CONCRETE SUPPLY","industrial","echo_VAU001730","inactive","POINT (37.11204 -80.59178)"
"facility","NEWHALL SURFACE MINE","mining","echo_WV1018639","inactive","POINT (37.107212 -81.110882)"
"facility","NEWPORT NEWS - WILLIAMSBURG INTERNATIONAL AIRPORT","commercial","echo_VA0089681","inactive","POINT (37.13032 -76.50292)"
"facility","NEWPORT NEWS CITY - HARWOODS MILL WATER TREATMENT","wwtp","echo_VA0005975","active","POINT (37.134362 -76.460702)"
"facility","NEWPORT NEWS CITY - LEE HALL WTP","wwtp","echo_VA0050032","inactive","POINT (37.168075 -76.559969)"
"facility","NEWPORT NEWS CITY - LEE HALL WTP REVERSE OSMOSIS","wwtp","echo_VA0089451","active","POINT (37.168047 -76.560142)"
"facility","NEWPORT NEWS CITY MS4","municipal","echo_VA0088641","inactive","POINT (36.97775 -76.43037)"
"facility","NEWTON MOBILE COURT INC","unknown","echo_VA0062421","active","POINT (36.631396 -78.636521)"
"facility","NI RIVER WATER TREATMENT PLANT","wwtp","echo_VA0006335","inactive","POINT (38.242647 -77.598206)"
"facility","NICKELSVILLE WWTP","wwtp","echo_VA0087955","active","POINT (36.735556 -82.411389)"
"facility","NINE O THREE INC WWTP","wwtp","echo_VA0078654","active","POINT (36.596944 -78.1575)"
"facility","NO. 8 DEEP MINE","mining","echo_WV1016326","inactive","POINT (37.107212 -81.110882)"
"facility","NOMAN M COLE JR POLLUTION CONTROL PLANT","wwtp","echo_VAN010022","inactive","POINT (38.704002 -77.207057)"
"facility","NOMAN M COLE JR POLLUTION CONTROL PLANT","wwtp","echo_VA0025364","active","POINT (38.704002 -77.207057)"
"facility","NORFOLK CITY OF - MS4","municipal","echo_VA0088650","inactive","POINT (36.845386 -76.28202)"
"facility","NORFOLK INTERNATIONAL AIRPORT","commercial","echo_VA0089737","active","POINT (36.898298 -76.211757)"
"facility","NORFOLK NAVAL STATION-MS4","municipal","echo_VAR040114","inactive","POINT (36.93793 -76.31861)"
"facility","NORFOLK OIL TRANSIT INCORPORATED","commercial","echo_VA0054828","active","POINT (36.8681 -76.3147)"
"facility","NORFOLK SOUTHERN CORP","unknown","echo_VAR050686","inactive","POINT (37.19271 -77.34259)"
"facility","NORFOLK SOUTHERN RAILWAY CO - ANDOVER YARD","unknown","echo_VA0022012","active","POINT (36.92263 -82.79624)"
"facility","NORFOLK SOUTHERN RAILWAY CO - SHAFFERS CROSSING","unknown","echo_VA0001597","active","POINT (37.282513 -79.976829)"
"facility","NORFOLK SOUTHERN RAILWAY CO -WELLER YARD TERMINAL","unknown","echo_VA0052639","active","POINT (37.327778 -82.175278)"
"facility","NORFOLK SOUTHERN RAILWAY COMPANY - LAMBERTS POINT","commercial","echo_VA0003409","active","POINT (36.8743 -76.30788)"
"facility","NORTH ELEMENTARY SCHOOL","municipal","echo_VA0028762","inactive","POINT (37.224063 -77.286916)"
"facility","NORTH FORK REGIONAL WWTP","wwtp","echo_VAN010014","inactive","POINT (38.82923 -78.5322)"
"facility","NORTH FORK REGIONAL WWTP","wwtp","echo_VA0090328","active","POINT (38.82923 -78.5322)"
