"bundle"	"name"	"ftype"	"hydrocode"	"fstatus"	"wkt_geom"	"dh_link_facility_mps"
"transfer"	"TO VA0050181002"	"release"	"vahydro_VA0050181002"	"active"	"POINT (-77.62245 38.76297)"	"echo_VA0050181"
"transfer"	"TO VA0050181902"	"release"	"vahydro_VA0050181902"	"active"	"POINT (-77.62245 38.76297)"	"echo_VA0050181"
"transfer"	"TO VA0050351001"	"release"	"vahydro_VA0050351001"	"active"	"POINT (-82.03706 37.23434)"	"echo_VA0050351"
"transfer"	"TO VA0050351002"	"release"	"vahydro_VA0050351002"	"active"	"POINT (-82.03706 37.23434)"	"echo_VA0050351"
"transfer"	"TO VA0050351003"	"release"	"vahydro_VA0050351003"	"active"	"POINT (-82.03706 37.23434)"	"echo_VA0050351"
"transfer"	"TO VA0051373001"	"release"	"vahydro_VA0051373001"	"active"	"POINT (-78.16578 39.19453)"	"echo_VA0051373"
"transfer"	"TO VA0051373003"	"release"	"vahydro_VA0051373003"	"active"	"POINT (-78.16578 39.19453)"	"echo_VA0051373"
"transfer"	"TO VA0051446001"	"release"	"vahydro_VA0051446001"	"active"	"POINT (-79.7314 37.388247)"	"echo_VA0051446"
"transfer"	"TO VA0051926001"	"release"	"vahydro_VA0051926001"	"active"	"POINT (-78.23809 37.665026)"	"echo_VA0051926"
"transfer"	"TO VA0051926002"	"release"	"vahydro_VA0051926002"	"active"	"POINT (-78.23809 37.665026)"	"echo_VA0051926"
"transfer"	"TO VA0052451001"	"release"	"vahydro_VA0052451001"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451009"	"release"	"vahydro_VA0052451009"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451013"	"release"	"vahydro_VA0052451013"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451016"	"release"	"vahydro_VA0052451016"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451020"	"release"	"vahydro_VA0052451020"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451021"	"release"	"vahydro_VA0052451021"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451028"	"release"	"vahydro_VA0052451028"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451101"	"release"	"vahydro_VA0052451101"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451103"	"release"	"vahydro_VA0052451103"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451104"	"release"	"vahydro_VA0052451104"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451105"	"release"	"vahydro_VA0052451105"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451107"	"release"	"vahydro_VA0052451107"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451108"	"release"	"vahydro_VA0052451108"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451109"	"release"	"vahydro_VA0052451109"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451110"	"release"	"vahydro_VA0052451110"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451111"	"release"	"vahydro_VA0052451111"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451112"	"release"	"vahydro_VA0052451112"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451113"	"release"	"vahydro_VA0052451113"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451114"	"release"	"vahydro_VA0052451114"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451115"	"release"	"vahydro_VA0052451115"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451116"	"release"	"vahydro_VA0052451116"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451117"	"release"	"vahydro_VA0052451117"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052451118"	"release"	"vahydro_VA0052451118"	"active"	"POINT (-77.80041 38.05477)"	"echo_VA0052451"
"transfer"	"TO VA0052621001"	"release"	"vahydro_VA0052621001"	"active"	"POINT (-78.35636 38.98779)"	"echo_VA0052621"
"transfer"	"TO VA0052639001"	"release"	"vahydro_VA0052639001"	"active"	"POINT (-82.175278 37.327778)"	"echo_VA0052639"
"transfer"	"TO VA0052655004"	"release"	"vahydro_VA0052655004"	"active"	"POINT (-82.7575 36.735277)"	"echo_VA0052655"
"transfer"	"TO VA0052655401"	"release"	"vahydro_VA0052655401"	"active"	"POINT (-82.7575 36.735277)"	"echo_VA0052655"
"transfer"	"TO VA0052850001"	"release"	"vahydro_VA0052850001"	"active"	"POINT (-80.42173 37.23215)"	"echo_VA0052850"
"transfer"	"TO VA0052906002"	"release"	"vahydro_VA0052906002"	"active"	"POINT (-77.44984 37.84631)"	"echo_VA0052906"
"transfer"	"TO VA0052906902"	"release"	"vahydro_VA0052906902"	"active"	"POINT (-77.44984 37.84631)"	"echo_VA0052906"
"transfer"	"TO VA0053082001"	"release"	"vahydro_VA0053082001"	"active"	"POINT (-76.29806 36.78362)"	"echo_VA0053082"
"transfer"	"TO VA0053082002"	"release"	"vahydro_VA0053082002"	"active"	"POINT (-76.29806 36.78362)"	"echo_VA0053082"
"transfer"	"TO VA0053082003"	"release"	"vahydro_VA0053082003"	"active"	"POINT (-76.29806 36.78362)"	"echo_VA0053082"
"transfer"	"TO VA0053317001"	"release"	"vahydro_VA0053317001"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317006"	"release"	"vahydro_VA0053317006"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317007"	"release"	"vahydro_VA0053317007"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317008"	"release"	"vahydro_VA0053317008"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317009"	"release"	"vahydro_VA0053317009"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317014"	"release"	"vahydro_VA0053317014"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317015"	"release"	"vahydro_VA0053317015"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317016"	"release"	"vahydro_VA0053317016"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317017"	"release"	"vahydro_VA0053317017"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317018"	"release"	"vahydro_VA0053317018"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317019"	"release"	"vahydro_VA0053317019"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317020"	"release"	"vahydro_VA0053317020"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317021"	"release"	"vahydro_VA0053317021"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317022"	"release"	"vahydro_VA0053317022"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317023"	"release"	"vahydro_VA0053317023"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317024"	"release"	"vahydro_VA0053317024"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317025"	"release"	"vahydro_VA0053317025"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317026"	"release"	"vahydro_VA0053317026"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317027"	"release"	"vahydro_VA0053317027"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317028"	"release"	"vahydro_VA0053317028"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317030"	"release"	"vahydro_VA0053317030"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317039"	"release"	"vahydro_VA0053317039"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317040"	"release"	"vahydro_VA0053317040"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317041"	"release"	"vahydro_VA0053317041"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317043"	"release"	"vahydro_VA0053317043"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317045"	"release"	"vahydro_VA0053317045"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053317046"	"release"	"vahydro_VA0053317046"	"active"	"POINT (-79.81373 38.192528)"	"echo_VA0053317"
"transfer"	"TO VA0053473001"	"release"	"vahydro_VA0053473001"	"active"	"POINT (-76.28709 36.80443)"	"echo_VA0053473"
"transfer"	"TO VA0053473002"	"release"	"vahydro_VA0053473002"	"active"	"POINT (-76.28709 36.80443)"	"echo_VA0053473"
"transfer"	"TO VA0053473003"	"release"	"vahydro_VA0053473003"	"active"	"POINT (-76.28709 36.80443)"	"echo_VA0053473"
"transfer"	"TO VA0053473200"	"release"	"vahydro_VA0053473200"	"inactive"	"POINT (-76.28709 36.80443)"	"echo_VA0053473"
"transfer"	"TO VA0053554001"	"release"	"vahydro_VA0053554001"	"active"	"POINT (-76.23014 36.85758)"	"echo_VA0053554"
"transfer"	"TO VA0053554002"	"release"	"vahydro_VA0053554002"	"inactive"	"POINT (-76.23014 36.85758)"	"echo_VA0053554"
"transfer"	"TO VA0053554003"	"release"	"vahydro_VA0053554003"	"inactive"	"POINT (-76.23014 36.85758)"	"echo_VA0053554"
"transfer"	"TO VA0053686001"	"release"	"vahydro_VA0053686001"	"active"	"POINT (-76.28704 36.793)"	"echo_VA0053686"
"transfer"	"TO VA0053686002"	"release"	"vahydro_VA0053686002"	"active"	"POINT (-76.28704 36.793)"	"echo_VA0053686"
"transfer"	"TO VA0053686003"	"release"	"vahydro_VA0053686003"	"active"	"POINT (-76.28704 36.793)"	"echo_VA0053686"
"transfer"	"TO VA0053686004"	"release"	"vahydro_VA0053686004"	"active"	"POINT (-76.28704 36.793)"	"echo_VA0053686"
"transfer"	"TO VA0053686005"	"release"	"vahydro_VA0053686005"	"active"	"POINT (-76.28704 36.793)"	"echo_VA0053686"
"transfer"	"TO VA0053686007"	"release"	"vahydro_VA0053686007"	"inactive"	"POINT (-76.28704 36.793)"	"echo_VA0053686"
"transfer"	"TO VA0053813002"	"release"	"vahydro_VA0053813002"	"inactive"	"POINT (-76.27597 36.83424)"	"echo_VA0053813"
"transfer"	"TO VA0053813004"	"release"	"vahydro_VA0053813004"	"inactive"	"POINT (-76.27597 36.83424)"	"echo_VA0053813"
"transfer"	"TO VA0053813007"	"release"	"vahydro_VA0053813007"	"inactive"	"POINT (-76.27597 36.83424)"	"echo_VA0053813"
"transfer"	"TO VA0053813008"	"release"	"vahydro_VA0053813008"	"inactive"	"POINT (-76.27597 36.83424)"	"echo_VA0053813"
"transfer"	"TO VA0053813009"	"release"	"vahydro_VA0053813009"	"active"	"POINT (-76.27597 36.83424)"	"echo_VA0053813"
"transfer"	"TO VA0053813010"	"release"	"vahydro_VA0053813010"	"inactive"	"POINT (-76.27597 36.83424)"	"echo_VA0053813"
"transfer"	"TO VA0053813011"	"release"	"vahydro_VA0053813011"	"inactive"	"POINT (-76.27597 36.83424)"	"echo_VA0053813"
"transfer"	"TO VA0053813012"	"release"	"vahydro_VA0053813012"	"inactive"	"POINT (-76.27597 36.83424)"	"echo_VA0053813"
"transfer"	"TO VA0053813013"	"release"	"vahydro_VA0053813013"	"inactive"	"POINT (-76.27597 36.83424)"	"echo_VA0053813"
"transfer"	"TO VA0053813014"	"release"	"vahydro_VA0053813014"	"inactive"	"POINT (-76.27597 36.83424)"	"echo_VA0053813"
"transfer"	"TO VA0053813015"	"release"	"vahydro_VA0053813015"	"inactive"	"POINT (-76.27597 36.83424)"	"echo_VA0053813"
"transfer"	"TO VA0053813016"	"release"	"vahydro_VA0053813016"	"inactive"	"POINT (-76.27597 36.83424)"	"echo_VA0053813"
"transfer"	"TO VA0053813017"	"release"	"vahydro_VA0053813017"	"inactive"	"POINT (-76.27597 36.83424)"	"echo_VA0053813"
"transfer"	"TO VA0053813018"	"release"	"vahydro_VA0053813018"	"inactive"	"POINT (-76.27597 36.83424)"	"echo_VA0053813"
"transfer"	"TO VA0053813019"	"release"	"vahydro_VA0053813019"	"inactive"	"POINT (-76.27597 36.83424)"	"echo_VA0053813"
"transfer"	"TO VA0053813020"	"release"	"vahydro_VA0053813020"	"inactive"	"POINT (-76.27597 36.83424)"	"echo_VA0053813"
"transfer"	"TO VA0053813902"	"release"	"vahydro_VA0053813902"	"inactive"	"POINT (-76.27597 36.83424)"	"echo_VA0053813"
"transfer"	"TO VA0053813904"	"release"	"vahydro_VA0053813904"	"inactive"	"POINT (-76.27597 36.83424)"	"echo_VA0053813"
"transfer"	"TO VA0053813908"	"release"	"vahydro_VA0053813908"	"inactive"	"POINT (-76.27597 36.83424)"	"echo_VA0053813"
"transfer"	"TO VA0053813919"	"release"	"vahydro_VA0053813919"	"inactive"	"POINT (-76.27597 36.83424)"	"echo_VA0053813"
"transfer"	"TO VA0053911001"	"release"	"vahydro_VA0053911001"	"active"	"POINT (-76.297978 36.782048)"	"echo_VA0053911"
"transfer"	"TO VA0053911002"	"release"	"vahydro_VA0053911002"	"inactive"	"POINT (-76.297978 36.782048)"	"echo_VA0053911"
"transfer"	"TO VA0053911003"	"release"	"vahydro_VA0053911003"	"inactive"	"POINT (-76.297978 36.782048)"	"echo_VA0053911"
"transfer"	"TO VA0054003001"	"release"	"vahydro_VA0054003001"	"active"	"POINT (-75.380738 37.931374)"	"echo_VA0054003"
"transfer"	"TO VA0054330001"	"release"	"vahydro_VA0054330001"	"active"	"POINT (-77.42728 37.41826)"	"echo_VA0054330"
"transfer"	"TO VA0054330002"	"release"	"vahydro_VA0054330002"	"inactive"	"POINT (-77.42728 37.41826)"	"echo_VA0054330"
"transfer"	"TO VA0054330902"	"release"	"vahydro_VA0054330902"	"inactive"	"POINT (-77.42728 37.41826)"	"echo_VA0054330"
"transfer"	"TO VA0054381001"	"release"	"vahydro_VA0054381001"	"active"	"POINT (-81.47707 36.824034)"	"echo_VA0054381"
"transfer"	"TO VA0054453001"	"release"	"vahydro_VA0054453001"	"active"	"POINT (-78.67038 38.647152)"	"echo_VA0054453"
"transfer"	"TO VA0054577001"	"release"	"vahydro_VA0054577001"	"active"	"POINT (-79.733185 37.383467)"	"echo_VA0054577"
"transfer"	"TO VA0054577003"	"release"	"vahydro_VA0054577003"	"active"	"POINT (-79.733185 37.383467)"	"echo_VA0054577"
"transfer"	"TO VA0054623001"	"release"	"vahydro_VA0054623001"	"active"	"POINT (-76.29809 36.78654)"	"echo_VA0054623"
"transfer"	"TO VA0054623100"	"release"	"vahydro_VA0054623100"	"inactive"	"POINT (-76.29809 36.78654)"	"echo_VA0054623"
"transfer"	"TO VA0054780001"	"release"	"vahydro_VA0054780001"	"active"	"POINT (-80.591726 37.126793)"	"echo_VA0054780"
"transfer"	"TO VA0054828001"	"release"	"vahydro_VA0054828001"	"active"	"POINT (-76.3147 36.8681)"	"echo_VA0054828"
"transfer"	"TO VA0054828002"	"release"	"vahydro_VA0054828002"	"active"	"POINT (-76.3147 36.8681)"	"echo_VA0054828"
"transfer"	"TO VA0055328001"	"release"	"vahydro_VA0055328001"	"active"	"POINT (-79.69729 37.369982)"	"echo_VA0055328"
"transfer"	"TO VA0055409001"	"release"	"vahydro_VA0055409001"	"active"	"POINT (-77.41392 37.50949)"	"echo_VA0055409"
"transfer"	"TO VA0055409002"	"release"	"vahydro_VA0055409002"	"active"	"POINT (-77.41392 37.50949)"	"echo_VA0055409"
"transfer"	"TO VA0055409003"	"release"	"vahydro_VA0055409003"	"active"	"POINT (-77.41392 37.50949)"	"echo_VA0055409"
"transfer"	"TO VA0056138001"	"release"	"vahydro_VA0056138001"	"active"	"POINT (-76.309844 36.776317)"	"echo_VA0056138"
"transfer"	"TO VA0056138002"	"release"	"vahydro_VA0056138002"	"active"	"POINT (-76.309844 36.776317)"	"echo_VA0056138"
"transfer"	"TO VA0056138003"	"release"	"vahydro_VA0056138003"	"active"	"POINT (-76.309844 36.776317)"	"echo_VA0056138"
"transfer"	"TO VA0056138004"	"release"	"vahydro_VA0056138004"	"active"	"POINT (-76.309844 36.776317)"	"echo_VA0056138"
"transfer"	"TO VA0056138005"	"release"	"vahydro_VA0056138005"	"inactive"	"POINT (-76.309844 36.776317)"	"echo_VA0056138"
"transfer"	"TO VA0056537001"	"release"	"vahydro_VA0056537001"	"active"	"POINT (-76.70626 37.30192)"	"echo_VA0056537"
"transfer"	"TO VA0057142001"	"release"	"vahydro_VA0057142001"	"active"	"POINT (-76.42834 36.96979)"	"echo_VA0057142"
"transfer"	"TO VA0057142002"	"release"	"vahydro_VA0057142002"	"inactive"	"POINT (-76.42834 36.96979)"	"echo_VA0057142"
"transfer"	"TO VA0057142003"	"release"	"vahydro_VA0057142003"	"inactive"	"POINT (-76.42834 36.96979)"	"echo_VA0057142"
"transfer"	"TO VA0057487001"	"release"	"vahydro_VA0057487001"	"active"	"POINT (-77.4824 38.38819)"	"echo_VA0057487"
"transfer"	"TO VA0057576001"	"release"	"vahydro_VA0057576001"	"active"	"POINT (-76.415479 36.966822)"	"echo_VA0057576"
"transfer"	"TO VA0058254001"	"release"	"vahydro_VA0058254001"	"active"	"POINT (-76.54321 36.77736)"	"echo_VA0058254"
"transfer"	"TO VA0058254002"	"release"	"vahydro_VA0058254002"	"active"	"POINT (-76.54321 36.77736)"	"echo_VA0058254"
"transfer"	"TO VA0058378001"	"release"	"vahydro_VA0058378001"	"active"	"POINT (-77.42737 37.46949)"	"echo_VA0058378"
"transfer"	"TO VA0058424001"	"release"	"vahydro_VA0058424001"	"active"	"POINT (-80.917276 36.848675)"	"echo_VA0058424"
"transfer"	"TO VA0058424002"	"release"	"vahydro_VA0058424002"	"active"	"POINT (-80.917276 36.848675)"	"echo_VA0058424"
"transfer"	"TO VA0058572001"	"release"	"vahydro_VA0058572001"	"active"	"POINT (-76.279362 36.821448)"	"echo_VA0058572"
"transfer"	"TO VA0059056002"	"release"	"vahydro_VA0059056002"	"inactive"	"POINT (-77.1421 36.62212)"	"echo_VA0059056"
"transfer"	"TO VA0059072001"	"release"	"vahydro_VA0059072001"	"active"	"POINT (-77.525171 36.548859)"	"echo_VA0059072"
"transfer"	"TO VA0059072901"	"release"	"vahydro_VA0059072901"	"inactive"	"POINT (-77.525171 36.548859)"	"echo_VA0059072"
"transfer"	"TO VA0059137001"	"release"	"vahydro_VA0059137001"	"active"	"POINT (-80.9003 36.93081)"	"echo_VA0059137"
"transfer"	"TO VA0059145001"	"release"	"vahydro_VA0059145001"	"inactive"	"POINT (-77.96 38.483331)"	"echo_VA0059145"
"transfer"	"TO VA0059161001"	"release"	"vahydro_VA0059161001"	"active"	"POINT (-77.34 37.24)"	"echo_VA0059161"
"transfer"	"TO VA0059161002"	"release"	"vahydro_VA0059161002"	"active"	"POINT (-77.34 37.24)"	"echo_VA0059161"
"transfer"	"TO VA0059161003"	"release"	"vahydro_VA0059161003"	"active"	"POINT (-77.34 37.24)"	"echo_VA0059161"
"transfer"	"TO VA0059161004"	"release"	"vahydro_VA0059161004"	"inactive"	"POINT (-77.34 37.24)"	"echo_VA0059161"
"transfer"	"TO VA0059161005"	"release"	"vahydro_VA0059161005"	"inactive"	"POINT (-77.34 37.24)"	"echo_VA0059161"
"transfer"	"TO VA0059161006"	"release"	"vahydro_VA0059161006"	"active"	"POINT (-77.34 37.24)"	"echo_VA0059161"
"transfer"	"TO VA0059161007"	"release"	"vahydro_VA0059161007"	"inactive"	"POINT (-77.34 37.24)"	"echo_VA0059161"
"transfer"	"TO VA0059161008"	"release"	"vahydro_VA0059161008"	"active"	"POINT (-77.34 37.24)"	"echo_VA0059161"
"transfer"	"TO VA0059170001"	"release"	"vahydro_VA0059170001"	"active"	"POINT (-78.101667 38.914167)"	"echo_VA0059170"
"transfer"	"TO VA0060194001"	"release"	"vahydro_VA0060194001"	"active"	"POINT (-77.378036 37.381453)"	"echo_VA0060194"
"transfer"	"TO VA0060194S01"	"release"	"vahydro_VA0060194S01"	"inactive"	"POINT (-77.378036 37.381453)"	"echo_VA0060194"
"transfer"	"TO VA0060194SP1"	"release"	"vahydro_VA0060194SP1"	"inactive"	"POINT (-77.378036 37.381453)"	"echo_VA0060194"
"transfer"	"TO VA0060275001"	"release"	"vahydro_VA0060275001"	"active"	"POINT (-82.296666 37.286111)"	"echo_VA0060275"
"transfer"	"TO VA0060330001"	"release"	"vahydro_VA0060330001"	"active"	"POINT (-77.955656 38.260196)"	"echo_VA0060330"
"transfer"	"TO VA0060348001"	"release"	"vahydro_VA0060348001"	"active"	"POINT (-77.562063 38.402193)"	"echo_VA0060348"
"transfer"	"TO VA0060364001"	"release"	"vahydro_VA0060364001"	"active"	"POINT (-79.879444 37.516667)"	"echo_VA0060364"
"transfer"	"TO VA0060402001"	"release"	"vahydro_VA0060402001"	"active"	"POINT (-77.740472 36.980972)"	"echo_VA0060402"
"transfer"	"TO VA0060429001"	"release"	"vahydro_VA0060429001"	"active"	"POINT (-77.26506 38.24824)"	"echo_VA0060429"
"transfer"	"TO VA0060445001"	"release"	"vahydro_VA0060445001"	"inactive"	"POINT (-80.541111 37.180556)"	"echo_VA0000248"
"transfer"	"TO VA0060500001"	"release"	"vahydro_VA0060500001"	"active"	"POINT (-77.61685 39.19063)"	"echo_VA0060500"
"transfer"	"TO VA0060500101"	"release"	"vahydro_VA0060500101"	"inactive"	"POINT (-77.61685 39.19063)"	"echo_VA0060500"
"transfer"	"TO VA0060526001"	"release"	"vahydro_VA0060526001"	"active"	"POINT (-76.18467 36.61538)"	"echo_VA0060526"
"transfer"	"TO VA0060569001"	"release"	"vahydro_VA0060569001"	"active"	"POINT (-76.2923 37.61682)"	"echo_VA0060569"
"transfer"	"TO VA0060585001"	"release"	"vahydro_VA0060585001"	"active"	"POINT (-77.07574 37.34091)"	"echo_VA0060585"
"transfer"	"TO VA0060593001"	"release"	"vahydro_VA0060593001"	"active"	"POINT (-79.360352 36.564695)"	"echo_VA0060593"
"transfer"	"TO VA0060593002"	"release"	"vahydro_VA0060593002"	"inactive"	"POINT (-79.360352 36.564695)"	"echo_VA0060593"
"transfer"	"TO VA0060593003"	"release"	"vahydro_VA0060593003"	"inactive"	"POINT (-79.360352 36.564695)"	"echo_VA0060593"
"transfer"	"TO VA0060593004"	"release"	"vahydro_VA0060593004"	"inactive"	"POINT (-79.360352 36.564695)"	"echo_VA0060593"
"transfer"	"TO VA0060593005"	"release"	"vahydro_VA0060593005"	"inactive"	"POINT (-79.360352 36.564695)"	"echo_VA0060593"
"transfer"	"TO VA0060593SO1"	"release"	"vahydro_VA0060593SO1"	"inactive"	"POINT (-79.360352 36.564695)"	"echo_VA0060593"
"transfer"	"TO VA0060593SP1"	"release"	"vahydro_VA0060593SP1"	"inactive"	"POINT (-79.360352 36.564695)"	"echo_VA0060593"
"transfer"	"TO VA0060640001"	"release"	"vahydro_VA0060640001"	"active"	"POINT (-78.92986 38.343547)"	"echo_VA0060640"
"transfer"	"TO VA0060712001"	"release"	"vahydro_VA0060712001"	"active"	"POINT (-76.270039 37.831402)"	"echo_VA0060712"
"transfer"	"TO VA0060798001"	"release"	"vahydro_VA0060798001"	"active"	"POINT (-82.746412 36.924156)"	"echo_VA0060798"
"transfer"	"TO VA0060844001"	"release"	"vahydro_VA0060844001"	"active"	"POINT (-80.519444 37.191389)"	"echo_VA0060844"
"transfer"	"TO VA0060844SO1"	"release"	"vahydro_VA0060844SO1"	"inactive"	"POINT (-80.519444 37.191389)"	"echo_VA0060844"
"transfer"	"TO VA0060844SP1"	"release"	"vahydro_VA0060844SP1"	"inactive"	"POINT (-80.519444 37.191389)"	"echo_VA0060844"
"transfer"	"TO VA0060879001"	"release"	"vahydro_VA0060879001"	"active"	"POINT (-78.30003 38.28285)"	"echo_VA0060879"
"transfer"	"TO VA0060887001"	"release"	"vahydro_VA0060887001"	"active"	"POINT (-77.552238 38.008816)"	"echo_VA0060887"
"transfer"	"TO VA0060968001"	"release"	"vahydro_VA0060968001"	"active"	"POINT (-77.39547 38.44636)"	"echo_VA0060968"
"transfer"	"TO VA0061042001"	"release"	"vahydro_VA0061042001"	"active"	"POINT (-79.110052 37.359376)"	"echo_VA0061042"
"transfer"	"TO VA0061158001"	"release"	"vahydro_VA0061158001"	"active"	"POINT (-78.069389 37.123611)"	"echo_VA0061158"
"transfer"	"TO VA0061158002"	"release"	"vahydro_VA0061158002"	"inactive"	"POINT (-78.069389 37.123611)"	"echo_VA0061158"
"transfer"	"TO VA0061158201"	"release"	"vahydro_VA0061158201"	"active"	"POINT (-78.069389 37.123611)"	"echo_VA0061158"
"transfer"	"TO VA0061247001"	"release"	"vahydro_VA0061247001"	"active"	"POINT (-78.846389 37.543889)"	"echo_VA0061247"
"transfer"	"TO VA0061280001"	"release"	"vahydro_VA0061280001"	"active"	"POINT (-77.533625 39.228207)"	"echo_VA0061280"
"transfer"	"TO VA0061298001"	"release"	"vahydro_VA0061298001"	"active"	"POINT (-77.59986 38.15596)"	"echo_VA0061298"
"transfer"	"TO VA0061301001"	"release"	"vahydro_VA0061301001"	"active"	"POINT (-77.61785 38.12132)"	"echo_VA0061301"
"transfer"	"TO VA0061310001"	"release"	"vahydro_VA0061310001"	"active"	"POINT (-77.08597 37.050329)"	"echo_VA0061310"
"transfer"	"TO VA0061379001"	"release"	"vahydro_VA0061379001"	"active"	"POINT (-77.835 36.859444)"	"echo_VA0061379"
"transfer"	"TO VA0061409001"	"release"	"vahydro_VA0061409001"	"active"	"POINT (-77.520332 38.091378)"	"echo_VA0061409"
"transfer"	"TO VA0061549001"	"release"	"vahydro_VA0061549001"	"active"	"POINT (-78.438848 38.945378)"	"echo_VA0061549"
"transfer"	"TO VA0061590001"	"release"	"vahydro_VA0061590001"	"active"	"POINT (-78.009722 38.481944)"	"echo_VA0061590"
"transfer"	"TO VA0061590S01"	"release"	"vahydro_VA0061590S01"	"inactive"	"POINT (-78.009722 38.481944)"	"echo_VA0061590"
"transfer"	"TO VA0061590SP1"	"release"	"vahydro_VA0061590SP1"	"inactive"	"POINT (-78.009722 38.481944)"	"echo_VA0061590"
"transfer"	"TO VA0061646001"	"release"	"vahydro_VA0061646001"	"active"	"POINT (-76.837272 37.130856)"	"echo_VA0061646"
"transfer"	"TO VA0061751001"	"release"	"vahydro_VA0061751001"	"active"	"POINT (-80.47159 37.15688)"	"echo_VA0061751"
"transfer"	"TO VA0061751SO1"	"release"	"vahydro_VA0061751SO1"	"inactive"	"POINT (-80.47159 37.15688)"	"echo_VA0061751"
